REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"CLEWSity","AGRPST002","CO2EQ",2039,1.9021565764756
"CLEWSity","AGRPST002","CO2EQ",2040,2.37284053567208
"CLEWSity","AGRPST002","CO2EQ",2041,2.80305353324708
"CLEWSity","AGRPST002","CO2EQ",2042,3.33575453720053
"CLEWSity","AGRPST002","CO2EQ",2043,3.86941362589986
"CLEWSity","AGRPST002","CO2EQ",2044,4.29784054310431
"CLEWSity","AGRPST002","CO2EQ",2045,4.81043939481018
"CLEWSity","AGRPST002","CO2EQ",2046,5.41120478733102
"CLEWSity","AGRPST002","CO2EQ",2047,5.94890722727036
"CLEWSity","AGRPST002","CO2EQ",2048,6.49033765188968
"CLEWSity","AGRPST002","CO2EQ",2049,7.02959389828314
"CLEWSity","AGRPST002","CO2EQ",2050,7.67228234286681
"CLEWSity","AGRPST002","CO2EQ",2051,8.21712225994968
"CLEWSity","AGRPST002","CO2EQ",2052,8.86540826815687
"CLEWSity","AGRPST002","CO2EQ",2053,9.41120678754562
"CLEWSity","AGRPST002","CO2EQ",2054,10.0591684581528
"CLEWSity","AGRPST002","CO2EQ",2055,10.7080892486259
"CLEWSity","FORWOO001","CH4",2020,0.00027123
"CLEWSity","FORWOO001","CH4",2021,0.00027666
"CLEWSity","FORWOO001","CH4",2022,0.00028221
"CLEWSity","FORWOO001","CH4",2023,0.00028785
"CLEWSity","FORWOO001","CH4",2024,0.00029361
"CLEWSity","FORWOO001","CH4",2025,0.00029946
"CLEWSity","FORWOO001","CH4",2026,0.00030546
"CLEWSity","FORWOO001","CH4",2027,0.00031158
"CLEWSity","FORWOO001","CH4",2028,0.00031779
"CLEWSity","FORWOO001","CH4",2029,0.00032415
"CLEWSity","FORWOO001","CH4",2030,0.00033063
"CLEWSity","FORWOO001","CH4",2031,0.00033726
"CLEWSity","FORWOO001","CH4",2032,0.00034401
"CLEWSity","FORWOO001","CH4",2033,0.00035088
"CLEWSity","FORWOO001","CH4",2034,0.0003579
"CLEWSity","FORWOO001","CH4",2035,0.00036504
"CLEWSity","FORWOO001","CH4",2036,0.00037236
"CLEWSity","FORWOO001","CH4",2037,0.0003798
"CLEWSity","FORWOO001","CH4",2038,0.00038739
"CLEWSity","FORWOO001","CH4",2039,0.00039516
"CLEWSity","FORWOO001","CH4",2040,0.00040305
"CLEWSity","FORWOO001","CH4",2041,0.00041112
"CLEWSity","FORWOO001","CH4",2042,0.00041934
"CLEWSity","FORWOO001","CH4",2043,0.00042771
"CLEWSity","FORWOO001","CH4",2044,0.00043626
"CLEWSity","FORWOO001","CH4",2045,0.00044499
"CLEWSity","FORWOO001","CH4",2046,0.0004539
"CLEWSity","FORWOO001","CH4",2047,0.00046299
"CLEWSity","FORWOO001","CH4",2048,0.00047223
"CLEWSity","FORWOO001","CH4",2049,0.00048168
"CLEWSity","FORWOO001","CH4",2050,0.00049131
"CLEWSity","FORWOO001","CH4",2051,0.00050115
"CLEWSity","FORWOO001","CH4",2052,0.00051117
"CLEWSity","FORWOO001","CH4",2053,0.0005214
"CLEWSity","FORWOO001","CH4",2054,0.00053181
"CLEWSity","FORWOO001","CH4",2055,0.00054246
"CLEWSity","FORWOO001","CO2",2020,1.012592
"CLEWSity","FORWOO001","CO2",2021,1.032864
"CLEWSity","FORWOO001","CO2",2022,1.053584
"CLEWSity","FORWOO001","CO2",2023,1.07464
"CLEWSity","FORWOO001","CO2",2024,1.096144
"CLEWSity","FORWOO001","CO2",2025,1.117984
"CLEWSity","FORWOO001","CO2",2026,1.140384
"CLEWSity","FORWOO001","CO2",2027,1.163232
"CLEWSity","FORWOO001","CO2",2028,1.186416
"CLEWSity","FORWOO001","CO2",2029,1.21016
"CLEWSity","FORWOO001","CO2",2030,1.234352
"CLEWSity","FORWOO001","CO2",2031,1.259104
"CLEWSity","FORWOO001","CO2",2032,1.284304
"CLEWSity","FORWOO001","CO2",2033,1.309952
"CLEWSity","FORWOO001","CO2",2034,1.33616
"CLEWSity","FORWOO001","CO2",2035,1.362816
"CLEWSity","FORWOO001","CO2",2036,1.390144
"CLEWSity","FORWOO001","CO2",2037,1.41792
"CLEWSity","FORWOO001","CO2",2038,1.446256
"CLEWSity","FORWOO001","CO2",2039,1.475264
"CLEWSity","FORWOO001","CO2",2040,1.50472
"CLEWSity","FORWOO001","CO2",2041,1.534848
"CLEWSity","FORWOO001","CO2",2042,1.565536
"CLEWSity","FORWOO001","CO2",2043,1.596784
"CLEWSity","FORWOO001","CO2",2044,1.628704
"CLEWSity","FORWOO001","CO2",2045,1.661296
"CLEWSity","FORWOO001","CO2",2046,1.69456
"CLEWSity","FORWOO001","CO2",2047,1.728496
"CLEWSity","FORWOO001","CO2",2048,1.762992
"CLEWSity","FORWOO001","CO2",2049,1.798272
"CLEWSity","FORWOO001","CO2",2050,1.834224
"CLEWSity","FORWOO001","CO2",2051,1.87096
"CLEWSity","FORWOO001","CO2",2052,1.908368
"CLEWSity","FORWOO001","CO2",2053,1.94656
"CLEWSity","FORWOO001","CO2",2054,1.985424
"CLEWSity","FORWOO001","CO2",2055,2.025184
"CLEWSity","FORWOO001","CO2EQ",2020,1.093961
"CLEWSity","FORWOO001","CO2EQ",2021,1.115862
"CLEWSity","FORWOO001","CO2EQ",2022,1.138247
"CLEWSity","FORWOO001","CO2EQ",2023,1.160995
"CLEWSity","FORWOO001","CO2EQ",2024,1.184227
"CLEWSity","FORWOO001","CO2EQ",2025,1.207822
"CLEWSity","FORWOO001","CO2EQ",2026,1.232022
"CLEWSity","FORWOO001","CO2EQ",2027,1.256706
"CLEWSity","FORWOO001","CO2EQ",2028,1.281753
"CLEWSity","FORWOO001","CO2EQ",2029,1.307405
"CLEWSity","FORWOO001","CO2EQ",2030,1.333541
"CLEWSity","FORWOO001","CO2EQ",2031,1.360282
"CLEWSity","FORWOO001","CO2EQ",2032,1.387507
"CLEWSity","FORWOO001","CO2EQ",2033,1.415216
"CLEWSity","FORWOO001","CO2EQ",2034,1.44353
"CLEWSity","FORWOO001","CO2EQ",2035,1.472328
"CLEWSity","FORWOO001","CO2EQ",2036,1.501852
"CLEWSity","FORWOO001","CO2EQ",2037,1.53186
"CLEWSity","FORWOO001","CO2EQ",2038,1.562473
"CLEWSity","FORWOO001","CO2EQ",2039,1.593812
"CLEWSity","FORWOO001","CO2EQ",2040,1.625635
"CLEWSity","FORWOO001","CO2EQ",2041,1.658184
"CLEWSity","FORWOO001","CO2EQ",2042,1.691338
"CLEWSity","FORWOO001","CO2EQ",2043,1.725097
"CLEWSity","FORWOO001","CO2EQ",2044,1.759582
"CLEWSity","FORWOO001","CO2EQ",2045,1.794793
"CLEWSity","FORWOO001","CO2EQ",2046,1.83073
"CLEWSity","FORWOO001","CO2EQ",2047,1.867393
"CLEWSity","FORWOO001","CO2EQ",2048,1.904661
"CLEWSity","FORWOO001","CO2EQ",2049,1.942776
"CLEWSity","FORWOO001","CO2EQ",2050,1.981617
"CLEWSity","FORWOO001","CO2EQ",2051,2.021305
"CLEWSity","FORWOO001","CO2EQ",2052,2.061719
"CLEWSity","FORWOO001","CO2EQ",2053,2.10298
"CLEWSity","FORWOO001","CO2EQ",2054,2.144967
"CLEWSity","FORWOO001","CO2EQ",2055,2.187922
"CLEWSity","FORWOO001","N2O",2020,3.6164e-05
"CLEWSity","FORWOO001","N2O",2021,3.6888e-05
"CLEWSity","FORWOO001","N2O",2022,3.7628e-05
"CLEWSity","FORWOO001","N2O",2023,3.838e-05
"CLEWSity","FORWOO001","N2O",2024,3.9148e-05
"CLEWSity","FORWOO001","N2O",2025,3.9928e-05
"CLEWSity","FORWOO001","N2O",2026,4.0728e-05
"CLEWSity","FORWOO001","N2O",2027,4.1544e-05
"CLEWSity","FORWOO001","N2O",2028,4.2372e-05
"CLEWSity","FORWOO001","N2O",2029,4.322e-05
"CLEWSity","FORWOO001","N2O",2030,4.4084e-05
"CLEWSity","FORWOO001","N2O",2031,4.4968e-05
"CLEWSity","FORWOO001","N2O",2032,4.5868e-05
"CLEWSity","FORWOO001","N2O",2033,4.6784e-05
"CLEWSity","FORWOO001","N2O",2034,4.772e-05
"CLEWSity","FORWOO001","N2O",2035,4.8672e-05
"CLEWSity","FORWOO001","N2O",2036,4.9648e-05
"CLEWSity","FORWOO001","N2O",2037,5.064e-05
"CLEWSity","FORWOO001","N2O",2038,5.1652e-05
"CLEWSity","FORWOO001","N2O",2039,5.2688e-05
"CLEWSity","FORWOO001","N2O",2040,5.374e-05
"CLEWSity","FORWOO001","N2O",2041,5.4816e-05
"CLEWSity","FORWOO001","N2O",2042,5.5912e-05
"CLEWSity","FORWOO001","N2O",2043,5.7028e-05
"CLEWSity","FORWOO001","N2O",2044,5.8168e-05
"CLEWSity","FORWOO001","N2O",2045,5.9332e-05
"CLEWSity","FORWOO001","N2O",2046,6.052e-05
"CLEWSity","FORWOO001","N2O",2047,6.1732e-05
"CLEWSity","FORWOO001","N2O",2048,6.2964e-05
"CLEWSity","FORWOO001","N2O",2049,6.4224e-05
"CLEWSity","FORWOO001","N2O",2050,6.5508e-05
"CLEWSity","FORWOO001","N2O",2051,6.682e-05
"CLEWSity","FORWOO001","N2O",2052,6.8156e-05
"CLEWSity","FORWOO001","N2O",2053,6.952e-05
"CLEWSity","FORWOO001","N2O",2054,7.0908e-05
"CLEWSity","FORWOO001","N2O",2055,7.2328e-05
"CLEWSity","IMPDSL001","CH4",2020,2.02219857681551e-05
"CLEWSity","IMPDSL001","CH4",2021,3.14563956916552e-05
"CLEWSity","IMPDSL001","CH4",2022,4.52759565577209e-05
"CLEWSity","IMPDSL001","CH4",2023,5.77633874395787e-05
"CLEWSity","IMPDSL001","CH4",2024,6.9890300173977e-05
"CLEWSity","IMPDSL001","CH4",2025,7.31425891748148e-05
"CLEWSity","IMPDSL001","CH4",2026,5.06970178357196e-05
"CLEWSity","IMPDSL001","CH4",2027,4.15061599821984e-05
"CLEWSity","IMPDSL001","CH4",2028,4.95233748074934e-05
"CLEWSity","IMPDSL001","CH4",2029,4.90156266474024e-05
"CLEWSity","IMPDSL001","CH4",2030,6.77161031215769e-05
"CLEWSity","IMPDSL001","CH4",2031,5.23356198943947e-05
"CLEWSity","IMPDSL001","CH4",2032,3.94616377226259e-05
"CLEWSity","IMPDSL001","CH4",2033,2.36448965809375e-05
"CLEWSity","IMPDSL001","CH4",2034,1.259912694113e-05
"CLEWSity","IMPDSL001","CH4",2035,1.22398857308555e-05
"CLEWSity","IMPDSL001","CH4",2036,1.23435179968141e-05
"CLEWSity","IMPDSL001","CH4",2037,1.23674539514932e-05
"CLEWSity","IMPDSL001","CH4",2038,1.22932744806455e-05
"CLEWSity","IMPDSL001","CH4",2039,1.27574932019163e-05
"CLEWSity","IMPDSL001","CH4",2040,2.75134842098803e-05
"CLEWSity","IMPDSL001","CH4",2041,1.97383997235406e-05
"CLEWSity","IMPDSL001","CH4",2042,1.39296402051218e-05
"CLEWSity","IMPDSL001","CH4",2043,1.42185804827689e-05
"CLEWSity","IMPDSL001","CH4",2044,1.44833748588978e-05
"CLEWSity","IMPDSL001","CH4",2045,1.45848823877038e-05
"CLEWSity","IMPDSL001","CH4",2046,1.54613911623529e-05
"CLEWSity","IMPDSL001","CH4",2047,1.578407568e-05
"CLEWSity","IMPDSL001","CH4",2048,1.61396058776471e-05
"CLEWSity","IMPDSL001","CH4",2049,1.64741838494118e-05
"CLEWSity","IMPDSL001","CH4",2050,1.68132889270588e-05
"CLEWSity","IMPDSL001","CH4",2051,1.72267245882353e-05
"CLEWSity","IMPDSL001","CH4",2052,1.76448932894118e-05
"CLEWSity","IMPDSL001","CH4",2053,1.80723312564706e-05
"CLEWSity","IMPDSL001","CH4",2054,1.84857623576471e-05
"CLEWSity","IMPDSL001","CH4",2055,2.45711458956276e-05
"CLEWSity","IMPDSL001","CO2",2020,0.499483048473432
"CLEWSity","IMPDSL001","CO2",2021,0.776972973583883
"CLEWSity","IMPDSL001","CO2",2022,1.11831612697571
"CLEWSity","IMPDSL001","CO2",2023,1.42675566975759
"CLEWSity","IMPDSL001","CO2",2024,1.72629041429723
"CLEWSity","IMPDSL001","CO2",2025,1.80662195261793
"CLEWSity","IMPDSL001","CO2",2026,1.25221634054227
"CLEWSity","IMPDSL001","CO2",2027,1.0252021515603
"CLEWSity","IMPDSL001","CO2",2028,1.22322735774509
"CLEWSity","IMPDSL001","CO2",2029,1.21068597819084
"CLEWSity","IMPDSL001","CO2",2030,1.67258774710295
"CLEWSity","IMPDSL001","CO2",2031,1.29268981139155
"CLEWSity","IMPDSL001","CO2",2032,0.97470245174886
"CLEWSity","IMPDSL001","CO2",2033,0.584028945549157
"CLEWSity","IMPDSL001","CO2",2034,0.311198435445911
"CLEWSity","IMPDSL001","CO2",2035,0.302325177552132
"CLEWSity","IMPDSL001","CO2",2036,0.304884894521309
"CLEWSity","IMPDSL001","CO2",2037,0.305476112601882
"CLEWSity","IMPDSL001","CO2",2038,0.303643879671944
"CLEWSity","IMPDSL001","CO2",2039,0.315110082087333
"CLEWSity","IMPDSL001","CO2",2040,0.679583059984042
"CLEWSity","IMPDSL001","CO2",2041,0.487538473171452
"CLEWSity","IMPDSL001","CO2",2042,0.344062113066509
"CLEWSity","IMPDSL001","CO2",2043,0.351198937924392
"CLEWSity","IMPDSL001","CO2",2044,0.357739359014777
"CLEWSity","IMPDSL001","CO2",2045,0.360246594976283
"CLEWSity","IMPDSL001","CO2",2046,0.381896361710118
"CLEWSity","IMPDSL001","CO2",2047,0.389866669296
"CLEWSity","IMPDSL001","CO2",2048,0.398648265177882
"CLEWSity","IMPDSL001","CO2",2049,0.406912341080471
"CLEWSity","IMPDSL001","CO2",2050,0.415288236498353
"CLEWSity","IMPDSL001","CO2",2051,0.425500097329412
"CLEWSity","IMPDSL001","CO2",2052,0.43582886424847
"CLEWSity","IMPDSL001","CO2",2053,0.446386582034824
"CLEWSity","IMPDSL001","CO2",2054,0.456598330233882
"CLEWSity","IMPDSL001","CO2",2055,0.606907303622003
"CLEWSity","IMPDSL001","CO2EQ",2020,0.501121029320652
"CLEWSity","IMPDSL001","CO2EQ",2021,0.779520941634907
"CLEWSity","IMPDSL001","CO2EQ",2022,1.12198347945688
"CLEWSity","IMPDSL001","CO2EQ",2023,1.4314345041402
"CLEWSity","IMPDSL001","CO2EQ",2024,1.73195152861132
"CLEWSity","IMPDSL001","CO2EQ",2025,1.81254650234109
"CLEWSity","IMPDSL001","CO2EQ",2026,1.25632279898697
"CLEWSity","IMPDSL001","CO2EQ",2027,1.02856415051886
"CLEWSity","IMPDSL001","CO2EQ",2028,1.22723875110449
"CLEWSity","IMPDSL001","CO2EQ",2029,1.21465624394928
"CLEWSity","IMPDSL001","CO2EQ",2030,1.6780727514558
"CLEWSity","IMPDSL001","CO2EQ",2031,1.296928996603
"CLEWSity","IMPDSL001","CO2EQ",2032,0.977898844404393
"CLEWSity","IMPDSL001","CO2EQ",2033,0.585944182172213
"CLEWSity","IMPDSL001","CO2EQ",2034,0.312218964728143
"CLEWSity","IMPDSL001","CO2EQ",2035,0.303316608296331
"CLEWSity","IMPDSL001","CO2EQ",2036,0.305884719479051
"CLEWSity","IMPDSL001","CO2EQ",2037,0.306477876371953
"CLEWSity","IMPDSL001","CO2EQ",2038,0.304639634904877
"CLEWSity","IMPDSL001","CO2EQ",2039,0.316143439036688
"CLEWSity","IMPDSL001","CO2EQ",2040,0.681811652205043
"CLEWSity","IMPDSL001","CO2EQ",2041,0.489137283549058
"CLEWSity","IMPDSL001","CO2EQ",2042,0.345190413923124
"CLEWSity","IMPDSL001","CO2EQ",2043,0.352350642943496
"CLEWSity","IMPDSL001","CO2EQ",2044,0.358912512378347
"CLEWSity","IMPDSL001","CO2EQ",2045,0.361427970449687
"CLEWSity","IMPDSL001","CO2EQ",2046,0.383148734394268
"CLEWSity","IMPDSL001","CO2EQ",2047,0.39114517942608
"CLEWSity","IMPDSL001","CO2EQ",2048,0.399955573253972
"CLEWSity","IMPDSL001","CO2EQ",2049,0.408246749972273
"CLEWSity","IMPDSL001","CO2EQ",2050,0.416650112901445
"CLEWSity","IMPDSL001","CO2EQ",2051,0.426895462021059
"CLEWSity","IMPDSL001","CO2EQ",2052,0.437258100604913
"CLEWSity","IMPDSL001","CO2EQ",2053,0.447850440866598
"CLEWSity","IMPDSL001","CO2EQ",2054,0.458095676984852
"CLEWSity","IMPDSL001","CO2EQ",2055,0.608897566439549
"CLEWSity","IMPDSL001","N2O",2020,6.74066192271838e-06
"CLEWSity","IMPDSL001","N2O",2021,1.04854652305517e-05
"CLEWSity","IMPDSL001","N2O",2022,1.50919855192403e-05
"CLEWSity","IMPDSL001","N2O",2023,1.92544624798596e-05
"CLEWSity","IMPDSL001","N2O",2024,2.3296766724659e-05
"CLEWSity","IMPDSL001","N2O",2025,2.43808630582716e-05
"CLEWSity","IMPDSL001","N2O",2026,1.68990059452399e-05
"CLEWSity","IMPDSL001","N2O",2027,1.38353866607328e-05
"CLEWSity","IMPDSL001","N2O",2028,1.65077916024978e-05
"CLEWSity","IMPDSL001","N2O",2029,1.63385422158008e-05
"CLEWSity","IMPDSL001","N2O",2030,2.2572034373859e-05
"CLEWSity","IMPDSL001","N2O",2031,1.74452066314649e-05
"CLEWSity","IMPDSL001","N2O",2032,1.31538792408753e-05
"CLEWSity","IMPDSL001","N2O",2033,7.88163219364584e-06
"CLEWSity","IMPDSL001","N2O",2034,4.19970898037667e-06
"CLEWSity","IMPDSL001","N2O",2035,4.07996191028518e-06
"CLEWSity","IMPDSL001","N2O",2036,4.11450599893805e-06
"CLEWSity","IMPDSL001","N2O",2037,4.12248465049774e-06
"CLEWSity","IMPDSL001","N2O",2038,4.09775816021517e-06
"CLEWSity","IMPDSL001","N2O",2039,4.2524977339721e-06
"CLEWSity","IMPDSL001","N2O",2040,9.17116140329342e-06
"CLEWSity","IMPDSL001","N2O",2041,6.57946657451352e-06
"CLEWSity","IMPDSL001","N2O",2042,4.64321340170728e-06
"CLEWSity","IMPDSL001","N2O",2043,4.73952682758963e-06
"CLEWSity","IMPDSL001","N2O",2044,4.82779161963261e-06
"CLEWSity","IMPDSL001","N2O",2045,4.86162746256793e-06
"CLEWSity","IMPDSL001","N2O",2046,5.15379705411765e-06
"CLEWSity","IMPDSL001","N2O",2047,5.26135856e-06
"CLEWSity","IMPDSL001","N2O",2048,5.37986862588235e-06
"CLEWSity","IMPDSL001","N2O",2049,5.49139461647059e-06
"CLEWSity","IMPDSL001","N2O",2050,5.60442964235294e-06
"CLEWSity","IMPDSL001","N2O",2051,5.74224152941176e-06
"CLEWSity","IMPDSL001","N2O",2052,5.88163109647059e-06
"CLEWSity","IMPDSL001","N2O",2053,6.02411041882353e-06
"CLEWSity","IMPDSL001","N2O",2054,6.16192078588235e-06
"CLEWSity","IMPDSL001","N2O",2055,8.19038196520922e-06
"CLEWSity","IMPGSL001","CH4",2020,5.17938122171946e-06
"CLEWSity","IMPGSL001","CH4",2021,5.22578984092309e-06
"CLEWSity","IMPGSL001","CH4",2022,5.33360406678363e-06
"CLEWSity","IMPGSL001","CH4",2023,5.43895489964562e-06
"CLEWSity","IMPGSL001","CH4",2024,5.33682872889335e-06
"CLEWSity","IMPGSL001","CH4",2025,5.27248182814815e-06
"CLEWSity","IMPGSL001","CH4",2026,5.3425400715305e-06
"CLEWSity","IMPGSL001","CH4",2027,5.41486186785403e-06
"CLEWSity","IMPGSL001","CH4",2028,5.48492535020697e-06
"CLEWSity","IMPGSL001","CH4",2029,5.5596159465305e-06
"CLEWSity","IMPGSL001","CH4",2030,5.62967228491285e-06
"CLEWSity","IMPGSL001","CH4",2031,5.72774550787665e-06
"CLEWSity","IMPGSL001","CH4",2032,5.80510162008254e-06
"CLEWSity","IMPGSL001","CH4",2033,5.88945888522959e-06
"CLEWSity","IMPGSL001","CH4",2034,5.97145068434724e-06
"CLEWSity","IMPGSL001","CH4",2035,6.05117559655312e-06
"CLEWSity","IMPGSL001","CH4",2036,6.12008274805094e-06
"CLEWSity","IMPGSL001","CH4",2037,6.15524633151584e-06
"CLEWSity","IMPGSL001","CH4",2038,6.14540820505296e-06
"CLEWSity","IMPGSL001","CH4",2039,6.36049300753431e-06
"CLEWSity","IMPGSL001","CH4",2040,6.6373596963425e-06
"CLEWSity","IMPGSL001","CH4",2041,6.78262756516603e-06
"CLEWSity","IMPGSL001","CH4",2042,6.92326308104838e-06
"CLEWSity","IMPGSL001","CH4",2043,7.07089784487192e-06
"CLEWSity","IMPGSL001","CH4",2044,7.20729383520906e-06
"CLEWSity","IMPGSL001","CH4",2045,7.27623649672068e-06
"CLEWSity","IMPGSL001","CH4",2046,7.66857383117647e-06
"CLEWSity","IMPGSL001","CH4",2047,7.82991609e-06
"CLEWSity","IMPGSL001","CH4",2048,8.00498006382353e-06
"CLEWSity","IMPGSL001","CH4",2049,8.17091867470588e-06
"CLEWSity","IMPGSL001","CH4",2050,8.33912083852941e-06
"CLEWSity","IMPGSL001","CH4",2051,8.54415041911765e-06
"CLEWSity","IMPGSL001","CH4",2052,8.75154689470588e-06
"CLEWSity","IMPGSL001","CH4",2053,8.96357762823529e-06
"CLEWSity","IMPGSL001","CH4",2054,9.16860530382353e-06
"CLEWSity","IMPGSL001","CH4",2055,9.38063603735294e-06
"CLEWSity","IMPGSL001","CO2",2020,0.119643706221719
"CLEWSity","IMPGSL001","CO2",2021,0.120715745325323
"CLEWSity","IMPGSL001","CO2",2022,0.123206253942702
"CLEWSity","IMPGSL001","CO2",2023,0.125639858181814
"CLEWSity","IMPGSL001","CO2",2024,0.123280743637436
"CLEWSity","IMPGSL001","CO2",2025,0.121794330230222
