REGION,TIMESLICE,TECHNOLOGY,COMMODITY,YEAR,VALUE
"CLEWSity","SD","AGRPST001","CTL",2054,3140.52472041412
"CLEWSity","SD","AGRPST001","CTL",2055,2931.42308269177
"CLEWSity","SD","AGRPST001","LND001",2020,3587
"CLEWSity","SD","AGRPST001","LND001",2021,3658.17469879518
"CLEWSity","SD","AGRPST001","LND001",2022,3729.90361445783
"CLEWSity","SD","AGRPST001","LND001",2023,3801.63253012048
"CLEWSity","SD","AGRPST001","LND001",2024,3873.36144578313
"CLEWSity","SD","AGRPST001","LND001",2025,3969
"CLEWSity","SD","AGRPST001","LND001",2026,4040.72891566265
"CLEWSity","SD","AGRPST001","LND001",2027,4112.4578313253
"CLEWSity","SD","AGRPST001","LND001",2028,4208.09638554217
"CLEWSity","SD","AGRPST001","LND001",2029,4279.82530120482
"CLEWSity","SD","AGRPST001","LND001",2030,4375.46385542169
"CLEWSity","SD","AGRPST001","LND001",2031,4471.10240963855
"CLEWSity","SD","AGRPST001","LND001",2032,4542.8313253012
"CLEWSity","SD","AGRPST001","LND001",2033,4638.46987951807
"CLEWSity","SD","AGRPST001","LND001",2034,4734.10843373494
"CLEWSity","SD","AGRPST001","LND001",2035,4764.2205078624
"CLEWSity","SD","AGRPST001","LND001",2036,4669.63261657218
"CLEWSity","SD","AGRPST001","LND001",2037,4579.12513836559
"CLEWSity","SD","AGRPST001","LND001",2038,4492.7625315308
"CLEWSity","SD","AGRPST001","LND001",2039,4354.15353918819
"CLEWSity","SD","AGRPST001","LND001",2040,4231.52918628868
"CLEWSity","SD","AGRPST001","LND001",2041,4127.67179913063
"CLEWSity","SD","AGRPST001","LND001",2042,4000.19889106543
"CLEWSity","SD","AGRPST001","LND001",2043,3872.28170535317
"CLEWSity","SD","AGRPST001","LND001",2044,3769.2525492967
"CLEWSity","SD","AGRPST001","LND001",2045,3651.10129773397
"CLEWSity","SD","AGRPST001","LND001",2046,3492.06595583275
"CLEWSity","SD","AGRPST001","LND001",2047,3362.27381012048
"CLEWSity","SD","AGRPST001","LND001",2048,3230.75294440822
"CLEWSity","SD","AGRPST001","LND001",2049,3100.24027634302
"CLEWSity","SD","AGRPST001","LND001",2050,2945.67425207654
"CLEWSity","SD","AGRPST001","LND001",2051,2812.57235577605
"CLEWSity","SD","AGRPST001","LND001",2052,2655.41066092134
"CLEWSity","SD","AGRPST001","LND001",2053,2521.86424697378
"CLEWSity","SD","AGRPST001","LND001",2054,2364.85295211907
"CLEWSity","SD","AGRPST001","LND001",2055,2207.3968996173
"CLEWSity","SD","AGRPST001","WATEVT",2020,37.52002
"CLEWSity","SD","AGRPST001","WATEVT",2021,38.2645073493976
"CLEWSity","SD","AGRPST001","WATEVT",2022,39.0147918072289
"CLEWSity","SD","AGRPST001","WATEVT",2023,39.7650762650602
"CLEWSity","SD","AGRPST001","WATEVT",2024,40.5153607228916
"CLEWSity","SD","AGRPST001","WATEVT",2025,41.51574
"CLEWSity","SD","AGRPST001","WATEVT",2026,42.2660244578313
"CLEWSity","SD","AGRPST001","WATEVT",2027,43.0163089156626
"CLEWSity","SD","AGRPST001","WATEVT",2028,44.0166881927711
"CLEWSity","SD","AGRPST001","WATEVT",2029,44.7669726506024
"CLEWSity","SD","AGRPST001","WATEVT",2030,45.7673519277108
"CLEWSity","SD","AGRPST001","WATEVT",2031,46.7677312048193
"CLEWSity","SD","AGRPST001","WATEVT",2032,47.5180156626506
"CLEWSity","SD","AGRPST001","WATEVT",2033,48.518394939759
"CLEWSity","SD","AGRPST001","WATEVT",2034,49.5187742168675
"CLEWSity","SD","AGRPST001","WATEVT",2035,49.8337465122407
"CLEWSity","SD","AGRPST001","WATEVT",2036,48.844357169345
"CLEWSity","SD","AGRPST001","WATEVT",2037,47.8976489473041
"CLEWSity","SD","AGRPST001","WATEVT",2038,46.9942960798122
"CLEWSity","SD","AGRPST001","WATEVT",2039,45.5444460199085
"CLEWSity","SD","AGRPST001","WATEVT",2040,44.2617952885796
"CLEWSity","SD","AGRPST001","WATEVT",2041,43.1754470189064
"CLEWSity","SD","AGRPST001","WATEVT",2042,41.8420804005444
"CLEWSity","SD","AGRPST001","WATEVT",2043,40.5040666379942
"CLEWSity","SD","AGRPST001","WATEVT",2044,39.4263816656435
"CLEWSity","SD","AGRPST001","WATEVT",2045,38.1905195742973
"CLEWSity","SD","AGRPST001","WATEVT",2046,36.5270098980105
"CLEWSity","SD","AGRPST001","WATEVT",2047,35.1693840538603
"CLEWSity","SD","AGRPST001","WATEVT",2048,33.79367579851
"CLEWSity","SD","AGRPST001","WATEVT",2049,32.428513290548
"CLEWSity","SD","AGRPST001","WATEVT",2050,30.8117526767207
"CLEWSity","SD","AGRPST001","WATEVT",2051,29.4195068414174
"CLEWSity","SD","AGRPST001","WATEVT",2052,27.7755955132372
"CLEWSity","SD","AGRPST001","WATEVT",2053,26.3787000233458
"CLEWSity","SD","AGRPST001","WATEVT",2054,24.7363618791655
"CLEWSity","SD","AGRPST001","WATEVT",2055,23.0893715699969
"CLEWSity","SD","AGRPST001","WATGRD",2020,2.22394
"CLEWSity","SD","AGRPST001","WATGRD",2021,2.26806831325301
"CLEWSity","SD","AGRPST001","WATGRD",2022,2.31254024096385
"CLEWSity","SD","AGRPST001","WATGRD",2023,2.3570121686747
"CLEWSity","SD","AGRPST001","WATGRD",2024,2.40148409638554
"CLEWSity","SD","AGRPST001","WATGRD",2025,2.46078
"CLEWSity","SD","AGRPST001","WATGRD",2026,2.50525192771084
"CLEWSity","SD","AGRPST001","WATGRD",2027,2.54972385542169
"CLEWSity","SD","AGRPST001","WATGRD",2028,2.60901975903614
"CLEWSity","SD","AGRPST001","WATGRD",2029,2.65349168674699
"CLEWSity","SD","AGRPST001","WATGRD",2030,2.71278759036145
"CLEWSity","SD","AGRPST001","WATGRD",2031,2.7720834939759
"CLEWSity","SD","AGRPST001","WATGRD",2032,2.81655542168675
"CLEWSity","SD","AGRPST001","WATGRD",2033,2.8758513253012
"CLEWSity","SD","AGRPST001","WATGRD",2034,2.93514722891566
"CLEWSity","SD","AGRPST001","WATGRD",2035,2.95381671487469
"CLEWSity","SD","AGRPST001","WATGRD",2036,2.89517222227475
"CLEWSity","SD","AGRPST001","WATGRD",2037,2.83905758578667
"CLEWSity","SD","AGRPST001","WATGRD",2038,2.7855127695491
"CLEWSity","SD","AGRPST001","WATGRD",2039,2.69957519429668
"CLEWSity","SD","AGRPST001","WATGRD",2040,2.62354809549898
"CLEWSity","SD","AGRPST001","WATGRD",2041,2.55915651546099
"CLEWSity","SD","AGRPST001","WATGRD",2042,2.48012331246057
"CLEWSity","SD","AGRPST001","WATGRD",2043,2.40081465731897
"CLEWSity","SD","AGRPST001","WATGRD",2044,2.33693658056395
"CLEWSity","SD","AGRPST001","WATGRD",2045,2.26368280459506
"CLEWSity","SD","AGRPST001","WATGRD",2046,2.1650808926163
"CLEWSity","SD","AGRPST001","WATGRD",2047,2.0846097622747
"CLEWSity","SD","AGRPST001","WATGRD",2048,2.0030668255331
"CLEWSity","SD","AGRPST001","WATGRD",2049,1.92214897133267
"CLEWSity","SD","AGRPST001","WATGRD",2050,1.82631803628746
"CLEWSity","SD","AGRPST001","WATGRD",2051,1.74379486058115
"CLEWSity","SD","AGRPST001","WATGRD",2052,1.64635460977123
"CLEWSity","SD","AGRPST001","WATGRD",2053,1.56355583312374
"CLEWSity","SD","AGRPST001","WATGRD",2054,1.46620883031382
"CLEWSity","SD","AGRPST001","WATGRD",2055,1.36858607776272
"CLEWSity","SD","AGRPST001","WATSUR",2020,41.86029
"CLEWSity","SD","AGRPST001","WATSUR",2021,42.6908987349398
"CLEWSity","SD","AGRPST001","WATSUR",2022,43.5279751807229
"CLEWSity","SD","AGRPST001","WATSUR",2023,44.365051626506
"CLEWSity","SD","AGRPST001","WATSUR",2024,45.2021280722892
"CLEWSity","SD","AGRPST001","WATSUR",2025,46.31823
"CLEWSity","SD","AGRPST001","WATSUR",2026,47.1553064457831
"CLEWSity","SD","AGRPST001","WATSUR",2027,47.9923828915662
"CLEWSity","SD","AGRPST001","WATSUR",2028,49.1084848192771
"CLEWSity","SD","AGRPST001","WATSUR",2029,49.9455612650602
"CLEWSity","SD","AGRPST001","WATSUR",2030,51.0616631927711
"CLEWSity","SD","AGRPST001","WATSUR",2031,52.1777651204819
"CLEWSity","SD","AGRPST001","WATSUR",2032,53.014841566265
"CLEWSity","SD","AGRPST001","WATSUR",2033,54.1309434939759
"CLEWSity","SD","AGRPST001","WATSUR",2034,55.2470454216867
"CLEWSity","SD","AGRPST001","WATSUR",2035,55.5984533267542
"CLEWSity","SD","AGRPST001","WATSUR",2036,54.4946126353973
"CLEWSity","SD","AGRPST001","WATSUR",2037,53.4383903647264
"CLEWSity","SD","AGRPST001","WATSUR",2038,52.4305387429644
"CLEWSity","SD","AGRPST001","WATSUR",2039,50.8129718023262
"CLEWSity","SD","AGRPST001","WATSUR",2040,49.3819456039888
"CLEWSity","SD","AGRPST001","WATSUR",2041,48.1699298958545
"CLEWSity","SD","AGRPST001","WATSUR",2042,46.6823210587336
"CLEWSity","SD","AGRPST001","WATSUR",2043,45.1895275014715
"CLEWSity","SD","AGRPST001","WATSUR",2044,43.9871772502925
"CLEWSity","SD","AGRPST001","WATSUR",2045,42.6083521445554
"CLEWSity","SD","AGRPST001","WATSUR",2046,40.7524097045681
"CLEWSity","SD","AGRPST001","WATSUR",2047,39.2377353641061
"CLEWSity","SD","AGRPST001","WATSUR",2048,37.702886861244
"CLEWSity","SD","AGRPST001","WATSUR",2049,36.1798040249231
"CLEWSity","SD","AGRPST001","WATSUR",2050,34.3760185217333
"CLEWSity","SD","AGRPST001","WATSUR",2051,32.8227193919065
"CLEWSity","SD","AGRPST001","WATSUR",2052,30.988642412952
"CLEWSity","SD","AGRPST001","WATSUR",2053,29.430155762184
"CLEWSity","SD","AGRPST001","WATSUR",2054,27.5978339512295
"CLEWSity","SD","AGRPST001","WATSUR",2055,25.7603218185338
"CLEWSity","SD","AGRPST002","CTL",2035,87.019165558734
"CLEWSity","SD","AGRPST002","CTL",2036,339.639885192143
"CLEWSity","SD","AGRPST002","CTL",2037,586.841816250494
"CLEWSity","SD","AGRPST002","CTL",2038,828.539358127097
"CLEWSity","SD","AGRPST002","CTL",2039,1171.37209995808
"CLEWSity","SD","AGRPST002","CTL",2040,1461.22524060864
"CLEWSity","SD","AGRPST002","CTL",2041,1726.15585075452
"CLEWSity","SD","AGRPST002","CTL",2042,2054.19987266511
"CLEWSity","SD","AGRPST002","CTL",2043,2382.83389529099
"CLEWSity","SD","AGRPST002","CTL",2044,2646.66461453398
"CLEWSity","SD","AGRPST002","CTL",2045,2962.32947660928
"CLEWSity","SD","AGRPST002","CTL",2046,3332.28841065411
"CLEWSity","SD","AGRPST002","CTL",2047,3663.41238016
"CLEWSity","SD","AGRPST002","CTL",2048,3996.83208982587
"CLEWSity","SD","AGRPST002","CTL",2049,4328.91291301646
"CLEWSity","SD","AGRPST002","CTL",2050,4724.68859324235
"CLEWSity","SD","AGRPST002","CTL",2051,5060.20791152941
"CLEWSity","SD","AGRPST002","CTL",2052,5459.43064229646
"CLEWSity","SD","AGRPST002","CTL",2053,5795.54028001882
"CLEWSity","SD","AGRPST002","CTL",2054,6194.56327958588
"CLEWSity","SD","AGRPST002","CTL",2055,6594.17691730823
"CLEWSity","SD","AGRPST002","LND001",2035,32.7632400447041
"CLEWSity","SD","AGRPST002","LND001",2036,127.876462798247
"CLEWSity","SD","AGRPST002","LND001",2037,220.949479009975
"CLEWSity","SD","AGRPST002","LND001",2038,311.950059535805
"CLEWSity","SD","AGRPST002","LND001",2039,441.028652092651
"CLEWSity","SD","AGRPST002","LND001",2040,550.160105650842
"CLEWSity","SD","AGRPST002","LND001",2041,649.908076338297
"CLEWSity","SD","AGRPST002","LND001",2042,773.418626756441
"CLEWSity","SD","AGRPST002","LND001",2043,897.151315998112
"CLEWSity","SD","AGRPST002","LND001",2044,996.485171134782
"CLEWSity","SD","AGRPST002","LND001",2045,1115.33489330169
"CLEWSity","SD","AGRPST002","LND001",2046,1254.62666063784
"CLEWSity","SD","AGRPST002","LND001",2047,1379.29682987952
"CLEWSity","SD","AGRPST002","LND001",2048,1504.83135912119
"CLEWSity","SD","AGRPST002","LND001",2049,1629.86178953933
"CLEWSity","SD","AGRPST002","LND001",2050,1778.87371733522
"CLEWSity","SD","AGRPST002","LND001",2051,1905.19876187101
"CLEWSity","SD","AGRPST002","LND001",2052,2055.50852496102
"CLEWSity","SD","AGRPST002","LND001",2053,2182.05582832034
"CLEWSity","SD","AGRPST002","LND001",2054,2332.29039141034
"CLEWSity","SD","AGRPST002","LND001",2055,2482.74733332388
"CLEWSity","SD","AGRPST002","WATEVT",2035,0.342703490867605
"CLEWSity","SD","AGRPST002","WATEVT",2036,1.33758780086966
"CLEWSity","SD","AGRPST002","WATEVT",2037,2.31113155044434
"CLEWSity","SD","AGRPST002","WATEVT",2038,3.26299762274452
"CLEWSity","SD","AGRPST002","WATEVT",2039,4.61315970088913
"CLEWSity","SD","AGRPST002","WATEVT",2040,5.75467470510781
"CLEWSity","SD","AGRPST002","WATEVT",2041,6.79803847849859
"CLEWSity","SD","AGRPST002","WATEVT",2042,8.08995883587238
"CLEWSity","SD","AGRPST002","WATEVT",2043,9.38420276534026
"CLEWSity","SD","AGRPST002","WATEVT",2044,10.4232348900698
"CLEWSity","SD","AGRPST002","WATEVT",2045,11.6664029839357
"CLEWSity","SD","AGRPST002","WATEVT",2046,13.1233948702718
"CLEWSity","SD","AGRPST002","WATEVT",2047,14.4274448405397
"CLEWSity","SD","AGRPST002","WATEVT",2048,15.7405360164076
"CLEWSity","SD","AGRPST002","WATEVT",2049,17.0483543185814
"CLEWSity","SD","AGRPST002","WATEVT",2050,18.6070190833264
"CLEWSity","SD","AGRPST002","WATEVT",2051,19.9283790491708
"CLEWSity","SD","AGRPST002","WATEVT",2052,21.5006191710922
"CLEWSity","SD","AGRPST002","WATEVT",2053,22.8243039642307
"CLEWSity","SD","AGRPST002","WATEVT",2054,24.3957574941522
"CLEWSity","SD","AGRPST002","WATEVT",2055,25.9695371065678
"CLEWSity","SD","AGRPST002","WATGRD",2035,0.0203132088277165
"CLEWSity","SD","AGRPST002","WATGRD",2036,0.079283406934913
"CLEWSity","SD","AGRPST002","WATGRD",2037,0.136988676986185
"CLEWSity","SD","AGRPST002","WATGRD",2038,0.193409036912199
"CLEWSity","SD","AGRPST002","WATGRD",2039,0.273437764297444
"CLEWSity","SD","AGRPST002","WATGRD",2040,0.341099265503522
"CLEWSity","SD","AGRPST002","WATGRD",2041,0.402943007329744
"CLEWSity","SD","AGRPST002","WATGRD",2042,0.479519548588994
"CLEWSity","SD","AGRPST002","WATGRD",2043,0.55623381591883
"CLEWSity","SD","AGRPST002","WATGRD",2044,0.617820806103565
"CLEWSity","SD","AGRPST002","WATGRD",2045,0.691507633847047
"CLEWSity","SD","AGRPST002","WATGRD",2046,0.777868529595463
"CLEWSity","SD","AGRPST002","WATGRD",2047,0.855164034525301
"CLEWSity","SD","AGRPST002","WATGRD",2048,0.932995442655136
"CLEWSity","SD","AGRPST002","WATGRD",2049,1.01051430951439
"CLEWSity","SD","AGRPST002","WATGRD",2050,1.10290170474784
"CLEWSity","SD","AGRPST002","WATGRD",2051,1.18122323236003
"CLEWSity","SD","AGRPST002","WATGRD",2052,1.27441528547583
"CLEWSity","SD","AGRPST002","WATGRD",2053,1.35287461355861
"CLEWSity","SD","AGRPST002","WATGRD",2054,1.44602004267441
"CLEWSity","SD","AGRPST002","WATGRD",2055,1.53930334666081
"CLEWSity","SD","AGRPST002","WATSUR",2035,0.382347011321697
"CLEWSity","SD","AGRPST002","WATSUR",2036,1.49231832085554
"CLEWSity","SD","AGRPST002","WATSUR",2037,2.57848042004641
"CLEWSity","SD","AGRPST002","WATSUR",2038,3.64045719478284
"CLEWSity","SD","AGRPST002","WATSUR",2039,5.14680436992124
"CLEWSity","SD","AGRPST002","WATSUR",2040,6.42036843294533
"CLEWSity","SD","AGRPST002","WATSUR",2041,7.58442725086793
"CLEWSity","SD","AGRPST002","WATSUR",2042,9.02579537424767
"CLEWSity","SD","AGRPST002","WATSUR",2043,10.469755857698
"CLEWSity","SD","AGRPST002","WATSUR",2044,11.6289819471429
"CLEWSity","SD","AGRPST002","WATSUR",2045,13.0159582048307
"CLEWSity","SD","AGRPST002","WATSUR",2046,14.6414931296436
"CLEWSity","SD","AGRPST002","WATSUR",2047,16.096394004694
"CLEWSity","SD","AGRPST002","WATSUR",2048,17.5613819609443
"CLEWSity","SD","AGRPST002","WATSUR",2049,19.020487083924
"CLEWSity","SD","AGRPST002","WATSUR",2050,20.759456281302
"CLEWSity","SD","AGRPST002","WATSUR",2051,22.2336695510347
"CLEWSity","SD","AGRPST002","WATSUR",2052,23.9877844862951
"CLEWSity","SD","AGRPST002","WATSUR",2053,25.4645915164983
"CLEWSity","SD","AGRPST002","WATSUR",2054,27.2178288677587
"CLEWSity","SD","AGRPST002","WATSUR",2055,28.9736613798897
"CLEWSity","SD","FORWOO001","WOO",2020,9.041
"CLEWSity","SD","FORWOO001","WOO",2021,9.222
"CLEWSity","SD","FORWOO001","WOO",2022,9.407
"CLEWSity","SD","FORWOO001","WOO",2023,9.595
"CLEWSity","SD","FORWOO001","WOO",2024,9.787
"CLEWSity","SD","FORWOO001","WOO",2025,9.982
"CLEWSity","SD","FORWOO001","WOO",2026,10.182
"CLEWSity","SD","FORWOO001","WOO",2027,10.386
"CLEWSity","SD","FORWOO001","WOO",2028,10.593
"CLEWSity","SD","FORWOO001","WOO",2029,10.805
"CLEWSity","SD","FORWOO001","WOO",2030,11.021
"CLEWSity","SD","FORWOO001","WOO",2031,11.242
"CLEWSity","SD","FORWOO001","WOO",2032,11.467
"CLEWSity","SD","FORWOO001","WOO",2033,11.696
"CLEWSity","SD","FORWOO001","WOO",2034,11.93
"CLEWSity","SD","FORWOO001","WOO",2035,12.168
"CLEWSity","SD","FORWOO001","WOO",2036,12.412
"CLEWSity","SD","FORWOO001","WOO",2037,12.66
"CLEWSity","SD","FORWOO001","WOO",2038,12.913
"CLEWSity","SD","FORWOO001","WOO",2039,13.172
"CLEWSity","SD","FORWOO001","WOO",2040,13.435
"CLEWSity","SD","FORWOO001","WOO",2041,13.704
"CLEWSity","SD","FORWOO001","WOO",2042,13.978
"CLEWSity","SD","FORWOO001","WOO",2043,14.257
"CLEWSity","SD","FORWOO001","WOO",2044,14.542
"CLEWSity","SD","FORWOO001","WOO",2045,14.833
"CLEWSity","SD","FORWOO001","WOO",2046,20.1733333333333
"CLEWSity","SD","FORWOO001","WOO",2047,20.5773333333333
"CLEWSity","SD","FORWOO001","WOO",2048,20.988
"CLEWSity","SD","FORWOO001","WOO",2049,21.408
"CLEWSity","SD","FORWOO001","WOO",2050,21.836
"CLEWSity","SD","FORWOO001","WOO",2051,22.2733333333333
"CLEWSity","SD","FORWOO001","WOO",2052,22.7186666666667
"CLEWSity","SD","FORWOO001","WOO",2053,23.1733333333333
"CLEWSity","SD","FORWOO001","WOO",2054,23.636
"CLEWSity","SD","FORWOO001","WOO",2055,24.1093333333333
"CLEWSity","SD","IMPDSL001","DSL",2020,3.33861260426324
"CLEWSity","SD","IMPDSL001","DSL",2021,3.2606365156491
"CLEWSity","SD","IMPDSL001","DSL",2022,3.11217138494439
"CLEWSity","SD","IMPDSL001","DSL",2023,3.22490135044195
"CLEWSity","SD","IMPDSL001","DSL",2024,3.36980751357097
"CLEWSity","SD","IMPDSL001","DSL",2025,3.2824328879938
"CLEWSity","SD","IMPDSL001","DSL",2026,3.29362202430066
"CLEWSity","SD","IMPDSL001","DSL",2027,2.75421928663362
"CLEWSity","SD","IMPDSL001","DSL",2028,3.16911160796963
"CLEWSity","SD","IMPDSL001","DSL",2029,3.40047130786779
"CLEWSity","SD","IMPDSL001","DSL",2030,3.52779217122909
"CLEWSity","SD","IMPDSL001","DSL",2031,3.46907495606779
"CLEWSity","SD","IMPDSL001","DSL",2032,3.74798321240557
"CLEWSity","SD","IMPDSL001","DSL",2033,3.81387392122909
"CLEWSity","SD","IMPDSL001","DSL",2034,3.72936672122909
"CLEWSity","SD","IMPDSL001","DSL",2035,3.91184041033858
"CLEWSity","SD","IMPDSL001","DSL",2036,4.11727757120807
"CLEWSity","SD","IMPDSL001","DSL",2037,4.03441732911818
"CLEWSity","SD","IMPDSL001","DSL",2038,4.08382909382406
"CLEWSity","SD","IMPDSL001","DSL",2039,4.04562367516852
"CLEWSity","SD","IMPDSL001","DSL",2040,4.55838975555563
"CLEWSity","SD","IMPDSL001","DSL",2041,4.70180509673211
"CLEWSity","SD","IMPDSL001","DSL",2042,4.44187564984138
"CLEWSity","SD","IMPDSL001","DSL",2043,4.35558029219432
"CLEWSity","SD","IMPDSL001","DSL",2044,4.81836224335865
"CLEWSity","SD","IMPDSL001","DSL",2045,4.88012694924101
"CLEWSity","SD","IMPDSL001","DSL",2046,5.29061001321403
"CLEWSity","SD","IMPDSL001","DSL",2047,3.33423560248575
"CLEWSity","SD","IMPDSL001","DSL",2048,4.75879966728485
"CLEWSity","SD","IMPDSL001","DSL",2049,3.5947895028539
"CLEWSity","SD","IMPDSL001","DSL",2050,4.02294117647059
"CLEWSity","SD","IMPDSL001","DSL",2051,6.28704953337264
"CLEWSity","SD","IMPDSL001","DSL",2052,4.22058823529412
"CLEWSity","SD","IMPDSL001","DSL",2053,4.32352941176471
"CLEWSity","SD","IMPDSL001","DSL",2054,4.42235294117647
"CLEWSity","SD","IMPDSL001","DSL",2055,4.52529411764706
"CLEWSity","SD","IMPGSL001","GSL",2020,1.59087651965329
"CLEWSity","SD","IMPGSL001","GSL",2021,1.55801110668756
"CLEWSity","SD","IMPGSL001","GSL",2022,1.48914707110128
"CLEWSity","SD","IMPGSL001","GSL",2023,1.54508863077315
"CLEWSity","SD","IMPGSL001","GSL",2024,1.62477711821881
"CLEWSity","SD","IMPGSL001","GSL",2025,1.59658735757715
"CLEWSity","SD","IMPGSL001","GSL",2026,1.60551542573058
"CLEWSity","SD","IMPGSL001","GSL",2027,1.33914755689705
"CLEWSity","SD","IMPGSL001","GSL",2028,1.54992671756506
"CLEWSity","SD","IMPGSL001","GSL",2029,1.66894006751414
"CLEWSity","SD","IMPGSL001","GSL",2030,1.73593399919479
"CLEWSity","SD","IMPGSL001","GSL",2031,1.70990839161414
"CLEWSity","SD","IMPGSL001","GSL",2032,1.85269601978303
"CLEWSity","SD","IMPGSL001","GSL",2033,1.88897487419479
"CLEWSity","SD","IMPGSL001","GSL",2034,1.85005427419479
"CLEWSity","SD","IMPGSL001","GSL",2035,1.94462461874954
"CLEWSity","SD","IMPGSL001","GSL",2036,2.05304020535712
"CLEWSity","SD","IMPGSL001","GSL",2037,2.01720866455909
"CLEWSity","SD","IMPGSL001","GSL",2038,2.04191454691203
"CLEWSity","SD","IMPGSL001","GSL",2039,2.02281183758426
