REGION,TIMESLICE,TECHNOLOGY,COMMODITY,YEAR,VALUE
"CLEWSity","SD","AGRPST001","LND001",2039,5236.21084337349
"CLEWSity","SD","AGRPST001","LND001",2040,5331.84939759036
"CLEWSity","SD","AGRPST001","LND001",2041,5427.48795180723
"CLEWSity","SD","AGRPST001","LND001",2042,5547.03614457831
"CLEWSity","SD","AGRPST001","LND001",2043,5666.5843373494
"CLEWSity","SD","AGRPST001","LND001",2044,5762.22289156627
"CLEWSity","SD","AGRPST001","LND001",2045,5881.77108433735
"CLEWSity","SD","AGRPST001","LND001",2046,6001.31927710844
"CLEWSity","SD","AGRPST001","LND001",2047,6120.86746987951
"CLEWSity","SD","AGRPST001","LND001",2048,6240.4156626506
"CLEWSity","SD","AGRPST001","LND001",2049,6359.96385542169
"CLEWSity","SD","AGRPST001","LND001",2050,6503.42168674699
"CLEWSity","SD","AGRPST001","LND001",2051,6622.96987951807
"CLEWSity","SD","AGRPST001","LND001",2052,6766.42771084338
"CLEWSity","SD","AGRPST001","LND001",2053,6885.97590361446
"CLEWSity","SD","AGRPST001","LND001",2054,7029.43373493976
"CLEWSity","SD","AGRPST001","LND001",2055,7172.89156626506
"CLEWSity","SD","AGRPST001","WATEVT",2020,37.52002
"CLEWSity","SD","AGRPST001","WATEVT",2021,38.2645073493976
"CLEWSity","SD","AGRPST001","WATEVT",2022,39.0147918072289
"CLEWSity","SD","AGRPST001","WATEVT",2023,39.7650762650602
"CLEWSity","SD","AGRPST001","WATEVT",2024,40.5153607228916
"CLEWSity","SD","AGRPST001","WATEVT",2025,41.51574
"CLEWSity","SD","AGRPST001","WATEVT",2026,42.2660244578313
"CLEWSity","SD","AGRPST001","WATEVT",2027,43.0163089156627
"CLEWSity","SD","AGRPST001","WATEVT",2028,44.0166881927711
"CLEWSity","SD","AGRPST001","WATEVT",2029,44.7669726506024
"CLEWSity","SD","AGRPST001","WATEVT",2030,45.7673519277108
"CLEWSity","SD","AGRPST001","WATEVT",2031,46.7677312048193
"CLEWSity","SD","AGRPST001","WATEVT",2032,47.5180156626506
"CLEWSity","SD","AGRPST001","WATEVT",2033,48.518394939759
"CLEWSity","SD","AGRPST001","WATEVT",2034,49.5187742168675
"CLEWSity","SD","AGRPST001","WATEVT",2035,50.5191534939759
"CLEWSity","SD","AGRPST001","WATEVT",2036,51.5195327710843
"CLEWSity","SD","AGRPST001","WATEVT",2037,52.5199120481928
"CLEWSity","SD","AGRPST001","WATEVT",2038,53.5202913253012
"CLEWSity","SD","AGRPST001","WATEVT",2039,54.7707654216868
"CLEWSity","SD","AGRPST001","WATEVT",2040,55.7711446987952
"CLEWSity","SD","AGRPST001","WATEVT",2041,56.7715239759036
"CLEWSity","SD","AGRPST001","WATEVT",2042,58.0219980722891
"CLEWSity","SD","AGRPST001","WATEVT",2043,59.2724721686747
"CLEWSity","SD","AGRPST001","WATEVT",2044,60.2728514457831
"CLEWSity","SD","AGRPST001","WATEVT",2045,61.5233255421687
"CLEWSity","SD","AGRPST001","WATEVT",2046,62.7737996385542
"CLEWSity","SD","AGRPST001","WATEVT",2047,64.0242737349397
"CLEWSity","SD","AGRPST001","WATEVT",2048,65.2747478313253
"CLEWSity","SD","AGRPST001","WATEVT",2049,66.5252219277108
"CLEWSity","SD","AGRPST001","WATEVT",2050,68.0257908433735
"CLEWSity","SD","AGRPST001","WATEVT",2051,69.276264939759
"CLEWSity","SD","AGRPST001","WATEVT",2052,70.7768338554217
"CLEWSity","SD","AGRPST001","WATEVT",2053,72.0273079518072
"CLEWSity","SD","AGRPST001","WATEVT",2054,73.5278768674699
"CLEWSity","SD","AGRPST001","WATEVT",2055,75.0284457831325
"CLEWSity","SD","AGRPST001","WATGRD",2020,2.22394
"CLEWSity","SD","AGRPST001","WATGRD",2021,2.26806831325301
"CLEWSity","SD","AGRPST001","WATGRD",2022,2.31254024096385
"CLEWSity","SD","AGRPST001","WATGRD",2023,2.3570121686747
"CLEWSity","SD","AGRPST001","WATGRD",2024,2.40148409638554
"CLEWSity","SD","AGRPST001","WATGRD",2025,2.46078
"CLEWSity","SD","AGRPST001","WATGRD",2026,2.50525192771084
"CLEWSity","SD","AGRPST001","WATGRD",2027,2.54972385542169
"CLEWSity","SD","AGRPST001","WATGRD",2028,2.60901975903614
"CLEWSity","SD","AGRPST001","WATGRD",2029,2.65349168674699
"CLEWSity","SD","AGRPST001","WATGRD",2030,2.71278759036145
"CLEWSity","SD","AGRPST001","WATGRD",2031,2.7720834939759
"CLEWSity","SD","AGRPST001","WATGRD",2032,2.81655542168675
"CLEWSity","SD","AGRPST001","WATGRD",2033,2.8758513253012
"CLEWSity","SD","AGRPST001","WATGRD",2034,2.93514722891566
"CLEWSity","SD","AGRPST001","WATGRD",2035,2.99444313253012
"CLEWSity","SD","AGRPST001","WATGRD",2036,3.05373903614458
"CLEWSity","SD","AGRPST001","WATGRD",2037,3.11303493975904
"CLEWSity","SD","AGRPST001","WATGRD",2038,3.17233084337349
"CLEWSity","SD","AGRPST001","WATGRD",2039,3.24645072289157
"CLEWSity","SD","AGRPST001","WATGRD",2040,3.30574662650602
"CLEWSity","SD","AGRPST001","WATGRD",2041,3.36504253012048
"CLEWSity","SD","AGRPST001","WATGRD",2042,3.43916240963855
"CLEWSity","SD","AGRPST001","WATGRD",2043,3.51328228915663
"CLEWSity","SD","AGRPST001","WATGRD",2044,3.57257819277108
"CLEWSity","SD","AGRPST001","WATGRD",2045,3.64669807228916
"CLEWSity","SD","AGRPST001","WATGRD",2046,3.72081795180723
"CLEWSity","SD","AGRPST001","WATGRD",2047,3.7949378313253
"CLEWSity","SD","AGRPST001","WATGRD",2048,3.86905771084337
"CLEWSity","SD","AGRPST001","WATGRD",2049,3.94317759036144
"CLEWSity","SD","AGRPST001","WATGRD",2050,4.03212144578313
"CLEWSity","SD","AGRPST001","WATGRD",2051,4.10624132530121
"CLEWSity","SD","AGRPST001","WATGRD",2052,4.19518518072289
"CLEWSity","SD","AGRPST001","WATGRD",2053,4.26930506024096
"CLEWSity","SD","AGRPST001","WATGRD",2054,4.35824891566265
"CLEWSity","SD","AGRPST001","WATGRD",2055,4.44719277108434
"CLEWSity","SD","AGRPST001","WATSUR",2020,41.86029
"CLEWSity","SD","AGRPST001","WATSUR",2021,42.6908987349397
"CLEWSity","SD","AGRPST001","WATSUR",2022,43.5279751807229
"CLEWSity","SD","AGRPST001","WATSUR",2023,44.365051626506
"CLEWSity","SD","AGRPST001","WATSUR",2024,45.2021280722892
"CLEWSity","SD","AGRPST001","WATSUR",2025,46.31823
"CLEWSity","SD","AGRPST001","WATSUR",2026,47.1553064457831
"CLEWSity","SD","AGRPST001","WATSUR",2027,47.9923828915663
"CLEWSity","SD","AGRPST001","WATSUR",2028,49.1084848192771
"CLEWSity","SD","AGRPST001","WATSUR",2029,49.9455612650602
"CLEWSity","SD","AGRPST001","WATSUR",2030,51.0616631927711
"CLEWSity","SD","AGRPST001","WATSUR",2031,52.1777651204819
"CLEWSity","SD","AGRPST001","WATSUR",2032,53.0148415662651
"CLEWSity","SD","AGRPST001","WATSUR",2033,54.1309434939759
"CLEWSity","SD","AGRPST001","WATSUR",2034,55.2470454216867
"CLEWSity","SD","AGRPST001","WATSUR",2035,56.3631473493976
"CLEWSity","SD","AGRPST001","WATSUR",2036,57.4792492771084
"CLEWSity","SD","AGRPST001","WATSUR",2037,58.5953512048193
"CLEWSity","SD","AGRPST001","WATSUR",2038,59.7114531325301
"CLEWSity","SD","AGRPST001","WATSUR",2039,61.1065805421687
"CLEWSity","SD","AGRPST001","WATSUR",2040,62.2226824698795
"CLEWSity","SD","AGRPST001","WATSUR",2041,63.3387843975904
"CLEWSity","SD","AGRPST001","WATSUR",2042,64.7339118072289
"CLEWSity","SD","AGRPST001","WATSUR",2043,66.1290392168675
"CLEWSity","SD","AGRPST001","WATSUR",2044,67.2451411445783
"CLEWSity","SD","AGRPST001","WATSUR",2045,68.6402685542169
"CLEWSity","SD","AGRPST001","WATSUR",2046,70.0353959638554
"CLEWSity","SD","AGRPST001","WATSUR",2047,71.4305233734939
"CLEWSity","SD","AGRPST001","WATSUR",2048,72.8256507831325
"CLEWSity","SD","AGRPST001","WATSUR",2049,74.2207781927711
"CLEWSity","SD","AGRPST001","WATSUR",2050,75.8949310843373
"CLEWSity","SD","AGRPST001","WATSUR",2051,77.2900584939759
"CLEWSity","SD","AGRPST001","WATSUR",2052,78.9642113855422
"CLEWSity","SD","AGRPST001","WATSUR",2053,80.3593387951807
"CLEWSity","SD","AGRPST001","WATSUR",2054,82.033491686747
"CLEWSity","SD","AGRPST001","WATSUR",2055,83.7076445783132
"CLEWSity","SD","FORWOO001","WOO",2020,9.041
"CLEWSity","SD","FORWOO001","WOO",2021,9.222
"CLEWSity","SD","FORWOO001","WOO",2022,9.407
"CLEWSity","SD","FORWOO001","WOO",2023,9.595
"CLEWSity","SD","FORWOO001","WOO",2024,9.787
"CLEWSity","SD","FORWOO001","WOO",2025,9.982
"CLEWSity","SD","FORWOO001","WOO",2026,10.182
"CLEWSity","SD","FORWOO001","WOO",2027,10.386
"CLEWSity","SD","FORWOO001","WOO",2028,10.593
"CLEWSity","SD","FORWOO001","WOO",2029,10.805
"CLEWSity","SD","FORWOO001","WOO",2030,11.021
"CLEWSity","SD","FORWOO001","WOO",2031,11.242
"CLEWSity","SD","FORWOO001","WOO",2032,11.467
"CLEWSity","SD","FORWOO001","WOO",2033,11.696
"CLEWSity","SD","FORWOO001","WOO",2034,11.93
"CLEWSity","SD","FORWOO001","WOO",2035,12.168
"CLEWSity","SD","FORWOO001","WOO",2036,12.412
"CLEWSity","SD","FORWOO001","WOO",2037,12.66
"CLEWSity","SD","FORWOO001","WOO",2038,12.913
"CLEWSity","SD","FORWOO001","WOO",2039,13.172
"CLEWSity","SD","FORWOO001","WOO",2040,13.435
"CLEWSity","SD","FORWOO001","WOO",2041,13.704
"CLEWSity","SD","FORWOO001","WOO",2042,13.978
"CLEWSity","SD","FORWOO001","WOO",2043,14.257
"CLEWSity","SD","FORWOO001","WOO",2044,14.542
"CLEWSity","SD","FORWOO001","WOO",2045,14.833
"CLEWSity","SD","FORWOO001","WOO",2046,15.13
"CLEWSity","SD","FORWOO001","WOO",2047,15.433
"CLEWSity","SD","FORWOO001","WOO",2048,15.741
"CLEWSity","SD","FORWOO001","WOO",2049,16.056
"CLEWSity","SD","FORWOO001","WOO",2050,16.377
"CLEWSity","SD","FORWOO001","WOO",2051,16.705
"CLEWSity","SD","FORWOO001","WOO",2052,17.039
"CLEWSity","SD","FORWOO001","WOO",2053,17.3799999999998
"CLEWSity","SD","FORWOO001","WOO",2054,17.7269999999999
"CLEWSity","SD","FORWOO001","WOO",2055,18.082
"CLEWSity","SD","IMPDSL001","DSL",2020,3.89631325301211
"CLEWSity","SD","IMPDSL001","DSL",2021,3.25385673715166
"CLEWSity","SD","IMPDSL001","DSL",2022,3.03658496164223
"CLEWSity","SD","IMPDSL001","DSL",2023,3.56856930706852
"CLEWSity","SD","IMPDSL001","DSL",2024,3.48362290375544
"CLEWSity","SD","IMPDSL001","DSL",2025,3.52996314273413
"CLEWSity","SD","IMPDSL001","DSL",2026,3.45181106849265
"CLEWSity","SD","IMPDSL001","DSL",2027,2.9513203837842
"CLEWSity","SD","IMPDSL001","DSL",2028,3.3539925401812
"CLEWSity","SD","IMPDSL001","DSL",2029,3.41802563543399
"CLEWSity","SD","IMPDSL001","DSL",2030,3.63320338160543
"CLEWSity","SD","IMPDSL001","DSL",2031,3.43659245149657
"CLEWSity","SD","IMPDSL001","DSL",2032,3.76239821771189
"CLEWSity","SD","IMPDSL001","DSL",2033,3.76097398792681
"CLEWSity","SD","IMPDSL001","DSL",2034,3.67646678792677
"CLEWSity","SD","IMPDSL001","DSL",2035,2.44120412326711
"CLEWSity","SD","IMPDSL001","DSL",2036,2.84686779095449
"CLEWSity","SD","IMPDSL001","DSL",2037,3.84309070452252
"CLEWSity","SD","IMPDSL001","DSL",2038,3.93312278729392
"CLEWSity","SD","IMPDSL001","DSL",2039,5.07019283936242
"CLEWSity","SD","IMPDSL001","DSL",2040,4.34794839444541
"CLEWSity","SD","IMPDSL001","DSL",2041,4.23879959512295
"CLEWSity","SD","IMPDSL001","DSL",2042,4.10558195915129
"CLEWSity","SD","IMPDSL001","DSL",2043,3.87531542101167
"CLEWSity","SD","IMPDSL001","DSL",2044,4.07168637159982
"CLEWSity","SD","IMPDSL001","DSL",2045,4.54364924983235
"CLEWSity","SD","IMPDSL001","DSL",2046,5.09633942584135
"CLEWSity","SD","IMPDSL001","DSL",2047,3.76228791802417
"CLEWSity","SD","IMPDSL001","DSL",2048,2.95544117647059
"CLEWSity","SD","IMPDSL001","DSL",2049,3.79694614780926
"CLEWSity","SD","IMPDSL001","DSL",2050,3.808861364461
"CLEWSity","SD","IMPDSL001","DSL",2051,5.05324068836758
"CLEWSity","SD","IMPDSL001","DSL",2052,3.16544117647059
"CLEWSity","SD","IMPDSL001","DSL",2053,3.24264705882353
"CLEWSity","SD","IMPDSL001","DSL",2054,3.70030960688822
"CLEWSity","SD","IMPDSL001","DSL",2055,4.52529411764706
"CLEWSity","SD","IMPGSL001","GSL",2020,1.85332388377041
"CLEWSity","SD","IMPGSL001","GSL",2021,1.55491496867356
"CLEWSity","SD","IMPGSL001","GSL",2022,1.45849507132429
"CLEWSity","SD","IMPGSL001","GSL",2023,1.70752320446607
"CLEWSity","SD","IMPGSL001","GSL",2024,1.66967801831863
"CLEWSity","SD","IMPGSL001","GSL",2025,1.70387057136707
"CLEWSity","SD","IMPGSL001","GSL",2026,1.66812803424633
"CLEWSity","SD","IMPGSL001","GSL",2027,1.4212161918921
"CLEWSity","SD","IMPGSL001","GSL",2028,1.6258852700906
"CLEWSity","SD","IMPGSL001","GSL",2029,1.66123531771699
"CLEWSity","SD","IMPGSL001","GSL",2030,1.77215769080271
"CLEWSity","SD","IMPGSL001","GSL",2031,1.67718522574829
"CLEWSity","SD","IMPGSL001","GSL",2032,1.84342160885594
"CLEWSity","SD","IMPGSL001","GSL",2033,1.8460429939634
"CLEWSity","SD","IMPGSL001","GSL",2034,1.80712239396338
"CLEWSity","SD","IMPGSL001","GSL",2035,1.19282456163356
"CLEWSity","SD","IMPGSL001","GSL",2036,1.40135340165008
"CLEWSity","SD","IMPGSL001","GSL",2037,1.90506343868101
"CLEWSity","SD","IMPGSL001","GSL",2038,1.95474208769358
"CLEWSity","SD","IMPGSL001","GSL",2039,2.49195890591103
"CLEWSity","SD","IMPGSL001","GSL",2040,2.1739741972227
"CLEWSity","SD","IMPGSL001","GSL",2041,2.11939979756147
"CLEWSity","SD","IMPGSL001","GSL",2042,2.05279097957565
"CLEWSity","SD","IMPGSL001","GSL",2043,1.93765771050584
"CLEWSity","SD","IMPGSL001","GSL",2044,2.03584318579991
"CLEWSity","SD","IMPGSL001","GSL",2045,2.27182462491617
"CLEWSity","SD","IMPGSL001","GSL",2046,2.54816971292068
"CLEWSity","SD","IMPGSL001","GSL",2047,1.88114395901209
"CLEWSity","SD","IMPGSL001","GSL",2048,1.47772058823529
"CLEWSity","SD","IMPGSL001","GSL",2049,1.89847307390463
"CLEWSity","SD","IMPGSL001","GSL",2050,1.9044306822305
"CLEWSity","SD","IMPGSL001","GSL",2051,2.52662034418379
"CLEWSity","SD","IMPGSL001","GSL",2052,1.58272058823529
"CLEWSity","SD","IMPGSL001","GSL",2053,1.62132352941176
"CLEWSity","SD","IMPGSL001","GSL",2054,1.85015480344411
"CLEWSity","SD","IMPGSL001","GSL",2055,2.26264705882353
"CLEWSity","SD","LNDAGR001","LNDAGR",2020,3808.6654854713
"CLEWSity","SD","LNDAGR001","LNDAGR",2021,3840.5539338604
"CLEWSity","SD","LNDAGR001","LNDAGR",2022,3897.28286386816
"CLEWSity","SD","LNDAGR001","LNDAGR",2023,4000.80685867353
"CLEWSity","SD","LNDAGR001","LNDAGR",2024,4066.72765398447
"CLEWSity","SD","LNDAGR001","LNDAGR",2025,4160.37386393972
"CLEWSity","SD","LNDAGR001","LNDAGR",2026,4227.11134749563
"CLEWSity","SD","LNDAGR001","LNDAGR",2027,4273.73746864836
"CLEWSity","SD","LNDAGR001","LNDAGR",2028,4387.28117316984
"CLEWSity","SD","LNDAGR001","LNDAGR",2029,4460.78937908263
"CLEWSity","SD","LNDAGR001","LNDAGR",2030,4565.40458787909
"CLEWSity","SD","LNDAGR001","LNDAGR",2031,4650.41100256696
"CLEWSity","SD","LNDAGR001","LNDAGR",2032,4736.38457376363
"CLEWSity","SD","LNDAGR001","LNDAGR",2033,4830.68540275269
"CLEWSity","SD","LNDAGR001","LNDAGR",2034,4921.03009030288
"CLEWSity","SD","LNDAGR001","LNDAGR",2035,4956.57670810738
"CLEWSity","SD","LNDAGR001","LNDAGR",2036,5069.36229176733
"CLEWSity","SD","LNDAGR001","LNDAGR",2037,5210.30723986956
"CLEWSity","SD","LNDAGR001","LNDAGR",2038,5308.45680464626
"CLEWSity","SD","LNDAGR001","LNDAGR",2039,5494.08193620797
"CLEWSity","SD","LNDAGR001","LNDAGR",2040,5538.89455923062
"CLEWSity","SD","LNDAGR001","LNDAGR",2041,5629.33555157498
"CLEWSity","SD","LNDAGR001","LNDAGR",2042,5742.54004739504
"CLEWSity","SD","LNDAGR001","LNDAGR",2043,5851.12316692138
"CLEWSity","SD","LNDAGR001","LNDAGR",2044,5956.11271878531
"CLEWSity","SD","LNDAGR001","LNDAGR",2045,6098.13533432937
"CLEWSity","SD","LNDAGR001","LNDAGR",2046,6244.0021069104
"CLEWSity","SD","LNDAGR001","LNDAGR",2047,6300.02403740447
"CLEWSity","SD","LNDAGR001","LNDAGR",2048,6381.15095676825
"CLEWSity","SD","LNDAGR001","LNDAGR",2049,6540.77081484117
"CLEWSity","SD","LNDAGR001","LNDAGR",2050,6684.79603743559
"CLEWSity","SD","LNDAGR001","LNDAGR",2051,6863.60038848796
"CLEWSity","SD","LNDAGR001","LNDAGR",2052,6917.16300496102
"CLEWSity","SD","LNDAGR001","LNDAGR",2053,7040.38766832034
"CLEWSity","SD","LNDAGR001","LNDAGR",2054,7205.63895431539
"CLEWSity","SD","LNDAGR001","LNDAGR",2055,7388.38176234349
"CLEWSity","SD","LNDBLT001","LND001",2020,750
"CLEWSity","SD","LNDBLT001","LND001",2021,758
"CLEWSity","SD","LNDBLT001","LND001",2022,765
"CLEWSity","SD","LNDBLT001","LND001",2023,773
"CLEWSity","SD","LNDBLT001","LND001",2024,780
"CLEWSity","SD","LNDBLT001","LND001",2025,788
"CLEWSity","SD","LNDBLT001","LND001",2026,796
"CLEWSity","SD","LNDBLT001","LND001",2027,804
"CLEWSity","SD","LNDBLT001","LND001",2028,812
"CLEWSity","SD","LNDBLT001","LND001",2029,820
"CLEWSity","SD","LNDBLT001","LND001",2030,828
"CLEWSity","SD","LNDBLT001","LND001",2031,836.999999999999
"CLEWSity","SD","LNDBLT001","LND001",2032,845
"CLEWSity","SD","LNDBLT001","LND001",2033,854
"CLEWSity","SD","LNDBLT001","LND001",2034,862
"CLEWSity","SD","LNDBLT001","LND001",2035,871
"CLEWSity","SD","LNDBLT001","LND001",2036,879
"CLEWSity","SD","LNDBLT001","LND001",2037,888
"CLEWSity","SD","LNDBLT001","LND001",2038,897
"CLEWSity","SD","LNDBLT001","LND001",2039,906
"CLEWSity","SD","LNDBLT001","LND001",2040,915
"CLEWSity","SD","LNDBLT001","LND001",2041,924
"CLEWSity","SD","LNDBLT001","LND001",2042,934
"CLEWSity","SD","LNDBLT001","LND001",2043,943
"CLEWSity","SD","LNDBLT001","LND001",2044,952
"CLEWSity","SD","LNDBLT001","LND001",2045,962
"CLEWSity","SD","LNDBLT001","LND001",2046,971
"CLEWSity","SD","LNDBLT001","LND001",2047,981
"CLEWSity","SD","LNDBLT001","LND001",2048,991
"CLEWSity","SD","LNDBLT001","LND001",2049,1001
"CLEWSity","SD","LNDBLT001","LND001",2050,1011
"CLEWSity","SD","LNDBLT001","LND001",2051,1021
"CLEWSity","SD","LNDBLT001","LND001",2052,1031
"CLEWSity","SD","LNDBLT001","LND001",2053,1042
"CLEWSity","SD","LNDBLT001","LND001",2054,1052
"CLEWSity","SD","LNDBLT001","LND001",2055,1062
"CLEWSity","SD","LNDBLT001","WATEVT",2020,10.5225
"CLEWSity","SD","LNDBLT001","WATEVT",2021,10.63474
"CLEWSity","SD","LNDBLT001","WATEVT",2022,10.73295
"CLEWSity","SD","LNDBLT001","WATEVT",2023,10.84519
"CLEWSity","SD","LNDBLT001","WATEVT",2024,10.9434
"CLEWSity","SD","LNDBLT001","WATEVT",2025,11.05564
"CLEWSity","SD","LNDBLT001","WATEVT",2026,11.16788
"CLEWSity","SD","LNDBLT001","WATEVT",2027,11.28012
"CLEWSity","SD","LNDBLT001","WATEVT",2028,11.39236
"CLEWSity","SD","LNDBLT001","WATEVT",2029,11.5046
"CLEWSity","SD","LNDBLT001","WATEVT",2030,11.61684
"CLEWSity","SD","LNDBLT001","WATEVT",2031,11.74311
"CLEWSity","SD","LNDBLT001","WATEVT",2032,11.85535
"CLEWSity","SD","LNDBLT001","WATEVT",2033,11.98162
"CLEWSity","SD","LNDBLT001","WATEVT",2034,12.09386
"CLEWSity","SD","LNDBLT001","WATEVT",2035,12.22013
"CLEWSity","SD","LNDBLT001","WATEVT",2036,12.33237
"CLEWSity","SD","LNDBLT001","WATEVT",2037,12.45864
"CLEWSity","SD","LNDBLT001","WATEVT",2038,12.58491
"CLEWSity","SD","LNDBLT001","WATEVT",2039,12.71118
"CLEWSity","SD","LNDBLT001","WATEVT",2040,12.83745
"CLEWSity","SD","LNDBLT001","WATEVT",2041,12.96372
"CLEWSity","SD","LNDBLT001","WATEVT",2042,13.10402
