REGION,TIMESLICE,TECHNOLOGY,COMMODITY,YEAR,VALUE
"CLEWSity","SD","FORWOO001","FORSTK",2023,1.338785
"CLEWSity","SD","FORWOO001","FORSTK",2024,1.34879
"CLEWSity","SD","FORWOO001","FORSTK",2025,1.35923
"CLEWSity","SD","FORWOO001","FORSTK",2026,1.36996
"CLEWSity","SD","FORWOO001","FORSTK",2027,1.381125
"CLEWSity","SD","FORWOO001","FORSTK",2028,1.392725
"CLEWSity","SD","FORWOO001","FORSTK",2029,1.40476
"CLEWSity","SD","FORWOO001","FORSTK",2030,1.88944666666667
"CLEWSity","SD","FORWOO001","FORSTK",2031,1.42999
"CLEWSity","SD","FORWOO001","FORSTK",2032,1.443185
"CLEWSity","SD","FORWOO001","FORSTK",2033,1.45696
"CLEWSity","SD","FORWOO001","FORSTK",2034,1.471025
"CLEWSity","SD","FORWOO001","FORSTK",2035,1.48567
"CLEWSity","SD","FORWOO001","FORSTK",2036,1.50075
"CLEWSity","SD","FORWOO001","FORSTK",2037,1.51641
"CLEWSity","SD","FORWOO001","FORSTK",2038,3.06472
"CLEWSity","SD","FORWOO001","FORSTK",2039,1.549035
"CLEWSity","SD","FORWOO001","FORSTK",2040,1.566
"CLEWSity","SD","FORWOO001","FORSTK",2041,1.58369
"CLEWSity","SD","FORWOO001","FORSTK",2042,1.601815
"CLEWSity","SD","FORWOO001","FORSTK",2043,1.620375
"CLEWSity","SD","FORWOO001","FORSTK",2044,1.63966
"CLEWSity","SD","FORWOO001","FORSTK",2045,1.65938
"CLEWSity","SD","FORWOO001","FORSTK",2046,1.67968
"CLEWSity","SD","FORWOO001","FORSTK",2047,1.700705
"CLEWSity","SD","FORWOO001","FORSTK",2048,1.722165
"CLEWSity","SD","FORWOO001","FORSTK",2049,1.74435
"CLEWSity","SD","FORWOO001","FORSTK",2050,1.767115
"CLEWSity","SD","FORWOO001","FORSTK",2051,1.78176
"CLEWSity","SD","FORWOO001","FORSTK",2052,1.796405
"CLEWSity","SD","FORWOO001","FORSTK",2053,1.810905
"CLEWSity","SD","FORWOO001","FORSTK",2054,1.82526
"CLEWSity","SD","FORWOO001","FORSTK",2055,1.839325
"CLEWSity","SD","LNDAGR001","LND",2020,3768.5539180204
"CLEWSity","SD","LNDAGR001","LND",2021,3820.95016107994
"CLEWSity","SD","LNDAGR001","LND",2022,3897.49650880647
"CLEWSity","SD","LNDAGR001","LND",2023,3923.71775029255
"CLEWSity","SD","LNDAGR001","LND",2024,4029.02884865127
"CLEWSity","SD","LNDAGR001","LND",2025,4114.62661404461
"CLEWSity","SD","LNDAGR001","LND",2026,4214.43551573666
"CLEWSity","SD","LNDAGR001","LND",2027,4246.70581877848
"CLEWSity","SD","LNDAGR001","LND",2028,4350.12107260449
"CLEWSity","SD","LNDAGR001","LND",2029,4438.29587961218
"CLEWSity","SD","LNDAGR001","LND",2030,4512.33353069179
"CLEWSity","SD","LNDAGR001","LND",2031,4602.40338471258
"CLEWSity","SD","LNDAGR001","LND",2032,4678.90543158226
"CLEWSity","SD","LNDAGR001","LND",2033,4773.10405067053
"CLEWSity","SD","LNDAGR001","LND",2034,4881.6881648874
"CLEWSity","SD","LNDAGR001","LND",2035,4942.76646431373
"CLEWSity","SD","LNDAGR001","LND",2036,4941.81345095588
"CLEWSity","SD","LNDAGR001","LND",2037,4941.76435215686
"CLEWSity","SD","LNDAGR001","LND",2038,4941.82871338235
"CLEWSity","SD","LNDAGR001","LND",2039,4941.86377044118
"CLEWSity","SD","LNDAGR001","LND",2040,4932.86391372549
"CLEWSity","SD","LNDAGR001","LND",2041,4932.66244921569
"CLEWSity","SD","LNDAGR001","LND",2042,4929.51463093137
"CLEWSity","SD","LNDAGR001","LND",2043,4927.84199058824
"CLEWSity","SD","LNDAGR001","LND",2044,4926.15749397059
"CLEWSity","SD","LNDAGR001","LND",2045,4942.12166196078
"CLEWSity","SD","LNDAGR001","LND",2046,4969.60042450981
"CLEWSity","SD","LNDAGR001","LND",2047,4924.16624
"CLEWSity","SD","LNDAGR001","LND",2048,4986.86776257353
"CLEWSity","SD","LNDAGR001","LND",2049,4918.9973945098
"CLEWSity","SD","LNDAGR001","LND",2050,4973.30819607004
"CLEWSity","SD","LNDAGR001","LND",2051,4985.71524625427
"CLEWSity","SD","LNDAGR001","LND",2052,4966.2465
"CLEWSity","SD","LNDAGR001","LND",2053,5000.44925377739
"CLEWSity","SD","LNDAGR001","LND",2054,4959.67235614046
"CLEWSity","SD","LNDAGR001","LND",2055,5000
"CLEWSity","SD","LNDBLT001","LND",2020,750
"CLEWSity","SD","LNDBLT001","LND",2021,758
"CLEWSity","SD","LNDBLT001","LND",2022,765
"CLEWSity","SD","LNDBLT001","LND",2023,773
"CLEWSity","SD","LNDBLT001","LND",2024,780
"CLEWSity","SD","LNDBLT001","LND",2025,788
"CLEWSity","SD","LNDBLT001","LND",2026,796
"CLEWSity","SD","LNDBLT001","LND",2027,804
"CLEWSity","SD","LNDBLT001","LND",2028,812
"CLEWSity","SD","LNDBLT001","LND",2029,820
"CLEWSity","SD","LNDBLT001","LND",2030,828
"CLEWSity","SD","LNDBLT001","LND",2031,837
"CLEWSity","SD","LNDBLT001","LND",2032,845
"CLEWSity","SD","LNDBLT001","LND",2033,854
"CLEWSity","SD","LNDBLT001","LND",2034,862
"CLEWSity","SD","LNDBLT001","LND",2035,871
"CLEWSity","SD","LNDBLT001","LND",2036,879
"CLEWSity","SD","LNDBLT001","LND",2037,888
"CLEWSity","SD","LNDBLT001","LND",2038,897
"CLEWSity","SD","LNDBLT001","LND",2039,906
"CLEWSity","SD","LNDBLT001","LND",2040,915
"CLEWSity","SD","LNDBLT001","LND",2041,924
"CLEWSity","SD","LNDBLT001","LND",2042,934
"CLEWSity","SD","LNDBLT001","LND",2043,943
"CLEWSity","SD","LNDBLT001","LND",2044,952
"CLEWSity","SD","LNDBLT001","LND",2045,962
"CLEWSity","SD","LNDBLT001","LND",2046,971
"CLEWSity","SD","LNDBLT001","LND",2047,981
"CLEWSity","SD","LNDBLT001","LND",2048,991
"CLEWSity","SD","LNDBLT001","LND",2049,1001
"CLEWSity","SD","LNDBLT001","LND",2050,1011
"CLEWSity","SD","LNDBLT001","LND",2051,1021
"CLEWSity","SD","LNDBLT001","LND",2052,1031
"CLEWSity","SD","LNDBLT001","LND",2053,1042
"CLEWSity","SD","LNDBLT001","LND",2054,1052
"CLEWSity","SD","LNDBLT001","LND",2055,1062
"CLEWSity","SD","LNDBLT001","WATPRC",2020,17.0625
"CLEWSity","SD","LNDBLT001","WATPRC",2021,17.2445
"CLEWSity","SD","LNDBLT001","WATPRC",2022,17.40375
"CLEWSity","SD","LNDBLT001","WATPRC",2023,17.58575
"CLEWSity","SD","LNDBLT001","WATPRC",2024,17.745
"CLEWSity","SD","LNDBLT001","WATPRC",2025,16.1146
"CLEWSity","SD","LNDBLT001","WATPRC",2026,16.2782
"CLEWSity","SD","LNDBLT001","WATPRC",2027,16.4418
"CLEWSity","SD","LNDBLT001","WATPRC",2028,16.6054
"CLEWSity","SD","LNDBLT001","WATPRC",2029,16.769
"CLEWSity","SD","LNDBLT001","WATPRC",2030,16.9326
"CLEWSity","SD","LNDBLT001","WATPRC",2031,17.11665
"CLEWSity","SD","LNDBLT001","WATPRC",2032,17.28025
"CLEWSity","SD","LNDBLT001","WATPRC",2033,17.4643
"CLEWSity","SD","LNDBLT001","WATPRC",2034,17.6279
"CLEWSity","SD","LNDBLT001","WATPRC",2035,17.81195
"CLEWSity","SD","LNDBLT001","WATPRC",2036,17.97555
"CLEWSity","SD","LNDBLT001","WATPRC",2037,18.1596
"CLEWSity","SD","LNDBLT001","WATPRC",2038,18.34365
"CLEWSity","SD","LNDBLT001","WATPRC",2039,18.5277
"CLEWSity","SD","LNDBLT001","WATPRC",2040,16.9275
"CLEWSity","SD","LNDBLT001","WATPRC",2041,17.094
"CLEWSity","SD","LNDBLT001","WATPRC",2042,17.279
"CLEWSity","SD","LNDBLT001","WATPRC",2043,17.4455
"CLEWSity","SD","LNDBLT001","WATPRC",2044,17.612
"CLEWSity","SD","LNDBLT001","WATPRC",2045,17.797
"CLEWSity","SD","LNDBLT001","WATPRC",2046,17.9635
"CLEWSity","SD","LNDBLT001","WATPRC",2047,18.1485
"CLEWSity","SD","LNDBLT001","WATPRC",2048,18.3335
"CLEWSity","SD","LNDBLT001","WATPRC",2049,18.5185
"CLEWSity","SD","LNDBLT001","WATPRC",2050,18.7035
"CLEWSity","SD","LNDBLT001","WATPRC",2051,18.8885
"CLEWSity","SD","LNDBLT001","WATPRC",2052,19.0735
"CLEWSity","SD","LNDBLT001","WATPRC",2053,19.277
"CLEWSity","SD","LNDBLT001","WATPRC",2054,19.462
"CLEWSity","SD","LNDBLT001","WATPRC",2055,19.6469999999999
"CLEWSity","SD","LNDCRP001I","DSL",2020,0.294
"CLEWSity","SD","LNDCRP001I","DSL",2021,0.409356455429485
"CLEWSity","SD","LNDCRP001I","DSL",2022,0.529789293664779
"CLEWSity","SD","LNDCRP001I","DSL",2023,0.871097166062842
"CLEWSity","SD","LNDCRP001I","DSL",2024,1.03169096018049
"CLEWSity","SD","LNDCRP001I","DSL",2025,1.19638572488637
"CLEWSity","SD","LNDCRP001I","DSL",2026,1.35697951900402
"CLEWSity","SD","LNDCRP001I","DSL",2027,1.52169096018049
"CLEWSity","SD","LNDCRP001I","DSL",2028,1.68226807782755
"CLEWSity","SD","LNDCRP001I","DSL",2029,1.84697951900402
"CLEWSity","SD","LNDCRP001I","DSL",2030,2.00757331312167
"CLEWSity","SD","LNDCRP001I","DSL",2031,2.18462101900402
"CLEWSity","SD","LNDCRP001I","DSL",2032,2.35756775429814
"CLEWSity","SD","LNDCRP001I","DSL",2033,2.53463213665108
"CLEWSity","SD","LNDCRP001I","DSL",2034,2.51501813665108
"CLEWSity","SD","LNDCRP001I","DSL",2035,2.89470588235294
"CLEWSity","SD","LNDCRP001I","DSL",2036,2.96058823529412
"CLEWSity","SD","LNDCRP001I","DSL",2037,3.02235294117647
"CLEWSity","SD","LNDCRP001I","DSL",2038,3.08823529411765
"CLEWSity","SD","LNDCRP001I","DSL",2039,3.15411764705882
"CLEWSity","SD","LNDCRP001I","DSL",2040,3.21588235294118
"CLEWSity","SD","LNDCRP001I","DSL",2041,3.29823529411764
"CLEWSity","SD","LNDCRP001I","DSL",2042,3.3764705882353
"CLEWSity","SD","LNDCRP001I","DSL",2043,3.45882352941177
"CLEWSity","SD","LNDCRP001I","DSL",2044,3.53705882352941
"CLEWSity","SD","LNDCRP001I","DSL",2045,3.61941176470588
"CLEWSity","SD","LNDCRP001I","DSL",2046,3.69764705882353
"CLEWSity","SD","LNDCRP001I","DSL",2047,3.78
"CLEWSity","SD","LNDCRP001I","DSL",2048,3.86235294117647
"CLEWSity","SD","LNDCRP001I","DSL",2049,3.86235294117647
"CLEWSity","SD","LNDCRP001I","DSL",2050,3.46307219547461
"CLEWSity","SD","LNDCRP001I","DSL",2051,3.26224038710395
"CLEWSity","SD","LNDCRP001I","DSL",2052,3.0604288429863
"CLEWSity","SD","LNDCRP001I","DSL",2053,2.63364561764706
"CLEWSity","SD","LNDCRP001I","DSL",2054,2.38757647058824
"CLEWSity","SD","LNDCRP001I","DSL",2055,2.141503
"CLEWSity","SD","LNDCRP001I","GSL",2020,0.147
"CLEWSity","SD","LNDCRP001I","GSL",2021,0.204678227714742
"CLEWSity","SD","LNDCRP001I","GSL",2022,0.264894646832389
"CLEWSity","SD","LNDCRP001I","GSL",2023,0.435548583031421
"CLEWSity","SD","LNDCRP001I","GSL",2024,0.515845480090244
"CLEWSity","SD","LNDCRP001I","GSL",2025,0.598192862443186
"CLEWSity","SD","LNDCRP001I","GSL",2026,0.678489759502009
"CLEWSity","SD","LNDCRP001I","GSL",2027,0.760845480090245
"CLEWSity","SD","LNDCRP001I","GSL",2028,0.841134038913774
"CLEWSity","SD","LNDCRP001I","GSL",2029,0.92348975950201
"CLEWSity","SD","LNDCRP001I","GSL",2030,1.00378665656083
"CLEWSity","SD","LNDCRP001I","GSL",2031,1.09231050950201
"CLEWSity","SD","LNDCRP001I","GSL",2032,1.17878387714907
"CLEWSity","SD","LNDCRP001I","GSL",2033,1.26731606832554
"CLEWSity","SD","LNDCRP001I","GSL",2034,1.25750906832554
"CLEWSity","SD","LNDCRP001I","GSL",2035,1.44735294117647
"CLEWSity","SD","LNDCRP001I","GSL",2036,1.48029411764706
"CLEWSity","SD","LNDCRP001I","GSL",2037,1.51117647058823
"CLEWSity","SD","LNDCRP001I","GSL",2038,1.54411764705882
"CLEWSity","SD","LNDCRP001I","GSL",2039,1.57705882352941
"CLEWSity","SD","LNDCRP001I","GSL",2040,1.60794117647059
"CLEWSity","SD","LNDCRP001I","GSL",2041,1.64911764705882
"CLEWSity","SD","LNDCRP001I","GSL",2042,1.68823529411765
