REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"CLEWSity","FORWOO001","CH4",2047,0.00046299
"CLEWSity","FORWOO001","CH4",2048,0.00047223
"CLEWSity","FORWOO001","CH4",2049,0.00048168
"CLEWSity","FORWOO001","CH4",2050,0.00049131
"CLEWSity","FORWOO001","CH4",2051,0.00050115
"CLEWSity","FORWOO001","CH4",2052,0.00051117
"CLEWSity","FORWOO001","CH4",2053,0.0005214
"CLEWSity","FORWOO001","CH4",2054,0.00053181
"CLEWSity","FORWOO001","CH4",2055,0.00054246
"CLEWSity","FORWOO001","CO2",2020,1.012592
"CLEWSity","FORWOO001","CO2",2021,1.032864
"CLEWSity","FORWOO001","CO2",2022,1.053584
"CLEWSity","FORWOO001","CO2",2023,1.07464
"CLEWSity","FORWOO001","CO2",2024,1.096144
"CLEWSity","FORWOO001","CO2",2025,1.117984
"CLEWSity","FORWOO001","CO2",2026,1.140384
"CLEWSity","FORWOO001","CO2",2027,1.163232
"CLEWSity","FORWOO001","CO2",2028,1.186416
"CLEWSity","FORWOO001","CO2",2029,1.21016
"CLEWSity","FORWOO001","CO2",2030,1.234352
"CLEWSity","FORWOO001","CO2",2031,1.259104
"CLEWSity","FORWOO001","CO2",2032,1.284304
"CLEWSity","FORWOO001","CO2",2033,1.309952
"CLEWSity","FORWOO001","CO2",2034,1.33616
"CLEWSity","FORWOO001","CO2",2035,1.362816
"CLEWSity","FORWOO001","CO2",2036,1.390144
"CLEWSity","FORWOO001","CO2",2037,1.41792
"CLEWSity","FORWOO001","CO2",2038,1.446256
"CLEWSity","FORWOO001","CO2",2039,1.475264
"CLEWSity","FORWOO001","CO2",2040,1.50472
"CLEWSity","FORWOO001","CO2",2041,1.534848
"CLEWSity","FORWOO001","CO2",2042,1.565536
"CLEWSity","FORWOO001","CO2",2043,1.596784
"CLEWSity","FORWOO001","CO2",2044,1.628704
"CLEWSity","FORWOO001","CO2",2045,1.661296
"CLEWSity","FORWOO001","CO2",2046,1.69456
"CLEWSity","FORWOO001","CO2",2047,1.728496
"CLEWSity","FORWOO001","CO2",2048,1.762992
"CLEWSity","FORWOO001","CO2",2049,1.798272
"CLEWSity","FORWOO001","CO2",2050,1.834224
"CLEWSity","FORWOO001","CO2",2051,1.87096
"CLEWSity","FORWOO001","CO2",2052,1.908368
"CLEWSity","FORWOO001","CO2",2053,1.94656
"CLEWSity","FORWOO001","CO2",2054,1.985424
"CLEWSity","FORWOO001","CO2",2055,2.025184
"CLEWSity","FORWOO001","CO2EQ",2020,1.093961
"CLEWSity","FORWOO001","CO2EQ",2021,1.115862
"CLEWSity","FORWOO001","CO2EQ",2022,1.138247
"CLEWSity","FORWOO001","CO2EQ",2023,1.160995
"CLEWSity","FORWOO001","CO2EQ",2024,1.184227
"CLEWSity","FORWOO001","CO2EQ",2025,1.207822
"CLEWSity","FORWOO001","CO2EQ",2026,1.232022
"CLEWSity","FORWOO001","CO2EQ",2027,1.256706
"CLEWSity","FORWOO001","CO2EQ",2028,1.281753
"CLEWSity","FORWOO001","CO2EQ",2029,1.307405
"CLEWSity","FORWOO001","CO2EQ",2030,1.333541
"CLEWSity","FORWOO001","CO2EQ",2031,1.360282
"CLEWSity","FORWOO001","CO2EQ",2032,1.387507
"CLEWSity","FORWOO001","CO2EQ",2033,1.415216
"CLEWSity","FORWOO001","CO2EQ",2034,1.44353
"CLEWSity","FORWOO001","CO2EQ",2035,1.472328
"CLEWSity","FORWOO001","CO2EQ",2036,1.501852
"CLEWSity","FORWOO001","CO2EQ",2037,1.53186
"CLEWSity","FORWOO001","CO2EQ",2038,1.562473
"CLEWSity","FORWOO001","CO2EQ",2039,1.593812
"CLEWSity","FORWOO001","CO2EQ",2040,1.625635
"CLEWSity","FORWOO001","CO2EQ",2041,1.658184
"CLEWSity","FORWOO001","CO2EQ",2042,1.691338
"CLEWSity","FORWOO001","CO2EQ",2043,1.725097
"CLEWSity","FORWOO001","CO2EQ",2044,1.759582
"CLEWSity","FORWOO001","CO2EQ",2045,1.794793
"CLEWSity","FORWOO001","CO2EQ",2046,1.83073
"CLEWSity","FORWOO001","CO2EQ",2047,1.867393
"CLEWSity","FORWOO001","CO2EQ",2048,1.904661
"CLEWSity","FORWOO001","CO2EQ",2049,1.942776
"CLEWSity","FORWOO001","CO2EQ",2050,1.981617
"CLEWSity","FORWOO001","CO2EQ",2051,2.021305
"CLEWSity","FORWOO001","CO2EQ",2052,2.061719
"CLEWSity","FORWOO001","CO2EQ",2053,2.10298
"CLEWSity","FORWOO001","CO2EQ",2054,2.144967
"CLEWSity","FORWOO001","CO2EQ",2055,2.187922
"CLEWSity","FORWOO001","N2O",2020,3.6164e-05
"CLEWSity","FORWOO001","N2O",2021,3.6888e-05
"CLEWSity","FORWOO001","N2O",2022,3.7628e-05
"CLEWSity","FORWOO001","N2O",2023,3.838e-05
"CLEWSity","FORWOO001","N2O",2024,3.9148e-05
"CLEWSity","FORWOO001","N2O",2025,3.9928e-05
"CLEWSity","FORWOO001","N2O",2026,4.0728e-05
"CLEWSity","FORWOO001","N2O",2027,4.1544e-05
"CLEWSity","FORWOO001","N2O",2028,4.2372e-05
"CLEWSity","FORWOO001","N2O",2029,4.322e-05
"CLEWSity","FORWOO001","N2O",2030,4.4084e-05
"CLEWSity","FORWOO001","N2O",2031,4.4968e-05
"CLEWSity","FORWOO001","N2O",2032,4.5868e-05
"CLEWSity","FORWOO001","N2O",2033,4.6784e-05
"CLEWSity","FORWOO001","N2O",2034,4.772e-05
"CLEWSity","FORWOO001","N2O",2035,4.8672e-05
"CLEWSity","FORWOO001","N2O",2036,4.9648e-05
"CLEWSity","FORWOO001","N2O",2037,5.064e-05
"CLEWSity","FORWOO001","N2O",2038,5.1652e-05
"CLEWSity","FORWOO001","N2O",2039,5.2688e-05
"CLEWSity","FORWOO001","N2O",2040,5.374e-05
"CLEWSity","FORWOO001","N2O",2041,5.4816e-05
"CLEWSity","FORWOO001","N2O",2042,5.5912e-05
"CLEWSity","FORWOO001","N2O",2043,5.7028e-05
"CLEWSity","FORWOO001","N2O",2044,5.8168e-05
"CLEWSity","FORWOO001","N2O",2045,5.9332e-05
"CLEWSity","FORWOO001","N2O",2046,6.052e-05
"CLEWSity","FORWOO001","N2O",2047,6.1732e-05
"CLEWSity","FORWOO001","N2O",2048,6.2964e-05
"CLEWSity","FORWOO001","N2O",2049,6.4224e-05
"CLEWSity","FORWOO001","N2O",2050,6.5508e-05
"CLEWSity","FORWOO001","N2O",2051,6.682e-05
"CLEWSity","FORWOO001","N2O",2052,6.8156e-05
"CLEWSity","FORWOO001","N2O",2053,6.952e-05
"CLEWSity","FORWOO001","N2O",2054,7.0908e-05
"CLEWSity","FORWOO001","N2O",2055,7.2328e-05
"CLEWSity","IMPDSL001","CH4",2020,2.02219857681551e-05
"CLEWSity","IMPDSL001","CH4",2021,3.14563956916552e-05
"CLEWSity","IMPDSL001","CH4",2022,4.53156929959582e-05
"CLEWSity","IMPDSL001","CH4",2023,5.77215131226926e-05
"CLEWSity","IMPDSL001","CH4",2024,6.97288395750353e-05
"CLEWSity","IMPDSL001","CH4",2025,7.35868736982353e-05
"CLEWSity","IMPDSL001","CH4",2026,5.07092802157207e-05
"CLEWSity","IMPDSL001","CH4",2027,4.22033715497365e-05
"CLEWSity","IMPDSL001","CH4",2028,5.02205863750315e-05
"CLEWSity","IMPDSL001","CH4",2029,4.96114516065353e-05
"CLEWSity","IMPDSL001","CH4",2030,6.84133146891149e-05
"CLEWSity","IMPDSL001","CH4",2031,5.21881435491305e-05
"CLEWSity","IMPDSL001","CH4",2032,3.9994251275159e-05
"CLEWSity","IMPDSL001","CH4",2033,2.40066116194555e-05
"CLEWSity","IMPDSL001","CH4",2034,1.28946951056105e-05
"CLEWSity","IMPDSL001","CH4",2035,1.30295441800222e-05
"CLEWSity","IMPDSL001","CH4",2036,1.31331764459808e-05
"CLEWSity","IMPDSL001","CH4",2037,1.31882432436467e-05
"CLEWSity","IMPDSL001","CH4",2038,1.33518789784171e-05
"CLEWSity","IMPDSL001","CH4",2039,1.38881766110274e-05
"CLEWSity","IMPDSL001","CH4",2040,2.78775821777314e-05
"CLEWSity","IMPDSL001","CH4",2041,2.09126845745621e-05
"CLEWSity","IMPDSL001","CH4",2042,1.41140205035294e-05
"CLEWSity","IMPDSL001","CH4",2043,1.44029607811765e-05
"CLEWSity","IMPDSL001","CH4",2044,1.46779033129412e-05
"CLEWSity","IMPDSL001","CH4",2045,1.48430628669039e-05
"CLEWSity","IMPDSL001","CH4",2046,1.54613911623529e-05
"CLEWSity","IMPDSL001","CH4",2047,1.578407568e-05
"CLEWSity","IMPDSL001","CH4",2048,1.61067601976471e-05
"CLEWSity","IMPDSL001","CH4",2049,1.64741838494118e-05
"CLEWSity","IMPDSL001","CH4",2050,1.68132889270588e-05
"CLEWSity","IMPDSL001","CH4",2051,1.72267245882353e-05
"CLEWSity","IMPDSL001","CH4",2052,1.76448932894118e-05
"CLEWSity","IMPDSL001","CH4",2053,1.80723312564706e-05
"CLEWSity","IMPDSL001","CH4",2054,1.84857623576471e-05
"CLEWSity","IMPDSL001","CH4",2055,2.45711458956275e-05
"CLEWSity","IMPDSL001","CO2",2020,0.499483048473432
"CLEWSity","IMPDSL001","CO2",2021,0.776972973583884
"CLEWSity","IMPDSL001","CO2",2022,1.11929761700017
"CLEWSity","IMPDSL001","CO2",2023,1.42572137413051
"CLEWSity","IMPDSL001","CO2",2024,1.72230233750337
"CLEWSity","IMPDSL001","CO2",2025,1.81759578034641
"CLEWSity","IMPDSL001","CO2",2026,1.2525192213283
"CLEWSity","IMPDSL001","CO2",2027,1.04242327727849
"CLEWSity","IMPDSL001","CO2",2028,1.24044848346328
"CLEWSity","IMPDSL001","CO2",2029,1.22540285468142
"CLEWSity","IMPDSL001","CO2",2030,1.68980887282114
"CLEWSity","IMPDSL001","CO2",2031,1.28904714566352
"CLEWSity","IMPDSL001","CO2",2032,0.987858006496426
"CLEWSity","IMPDSL001","CO2",2033,0.59296330700055
"CLEWSity","IMPDSL001","CO2",2034,0.318498969108578
"CLEWSity","IMPDSL001","CO2",2035,0.321829741246549
"CLEWSity","IMPDSL001","CO2",2036,0.324389458215727
"CLEWSity","IMPDSL001","CO2",2037,0.325749608118074
"CLEWSity","IMPDSL001","CO2",2038,0.329791410766903
"CLEWSity","IMPDSL001","CO2",2039,0.343037962292376
"CLEWSity","IMPDSL001","CO2",2040,0.688576279789965
"CLEWSity","IMPDSL001","CO2",2041,0.516543308991683
"CLEWSity","IMPDSL001","CO2",2042,0.348616306437176
"CLEWSity","IMPDSL001","CO2",2043,0.355753131295059
"CLEWSity","IMPDSL001","CO2",2044,0.362544211829647
"CLEWSity","IMPDSL001","CO2",2045,0.366623652812526
"CLEWSity","IMPDSL001","CO2",2046,0.381896361710118
"CLEWSity","IMPDSL001","CO2",2047,0.389866669296
"CLEWSity","IMPDSL001","CO2",2048,0.397836976881882
"CLEWSity","IMPDSL001","CO2",2049,0.406912341080471
"CLEWSity","IMPDSL001","CO2",2050,0.415288236498353
"CLEWSity","IMPDSL001","CO2",2051,0.425500097329412
"CLEWSity","IMPDSL001","CO2",2052,0.435828864248471
"CLEWSity","IMPDSL001","CO2",2053,0.446386582034824
"CLEWSity","IMPDSL001","CO2",2054,0.456598330233883
"CLEWSity","IMPDSL001","CO2",2055,0.606907303621999
"CLEWSity","IMPDSL001","CO2EQ",2020,0.501121029320652
"CLEWSity","IMPDSL001","CO2EQ",2021,0.779520941634908
"CLEWSity","IMPDSL001","CO2EQ",2022,1.12296818813284
"CLEWSity","IMPDSL001","CO2EQ",2023,1.43039681669345
"CLEWSity","IMPDSL001","CO2EQ",2024,1.72795037350895
"CLEWSity","IMPDSL001","CO2EQ",2025,1.82355631711597
"CLEWSity","IMPDSL001","CO2EQ",2026,1.25662667302577
"CLEWSity","IMPDSL001","CO2EQ",2027,1.04584175037402
"CLEWSity","IMPDSL001","CO2EQ",2028,1.24451635095966
"CLEWSity","IMPDSL001","CO2EQ",2029,1.22942138226155
"CLEWSity","IMPDSL001","CO2EQ",2030,1.69535035131096
"CLEWSity","IMPDSL001","CO2EQ",2031,1.293274385291
"CLEWSity","IMPDSL001","CO2EQ",2032,0.991097540849714
"CLEWSity","IMPDSL001","CO2EQ",2033,0.594907842541726
"CLEWSity","IMPDSL001","CO2EQ",2034,0.319543439412133
"CLEWSity","IMPDSL001","CO2EQ",2035,0.322885134325131
"CLEWSity","IMPDSL001","CO2EQ",2036,0.325453245507851
"CLEWSity","IMPDSL001","CO2EQ",2037,0.32681785582081
"CLEWSity","IMPDSL001","CO2EQ",2038,0.330872912964155
"CLEWSity","IMPDSL001","CO2EQ",2039,0.344162904597869
"CLEWSity","IMPDSL001","CO2EQ",2040,0.690834363946361
"CLEWSity","IMPDSL001","CO2EQ",2041,0.518237236442223
"CLEWSity","IMPDSL001","CO2EQ",2042,0.349759542097962
"CLEWSity","IMPDSL001","CO2EQ",2043,0.356919771118334
"CLEWSity","IMPDSL001","CO2EQ",2044,0.363733121997995
"CLEWSity","IMPDSL001","CO2EQ",2045,0.367825940904746
"CLEWSity","IMPDSL001","CO2EQ",2046,0.383148734394268
"CLEWSity","IMPDSL001","CO2EQ",2047,0.39114517942608
"CLEWSity","IMPDSL001","CO2EQ",2048,0.399141624457892
"CLEWSity","IMPDSL001","CO2EQ",2049,0.408246749972273
"CLEWSity","IMPDSL001","CO2EQ",2050,0.416650112901445
"CLEWSity","IMPDSL001","CO2EQ",2051,0.426895462021059
"CLEWSity","IMPDSL001","CO2EQ",2052,0.437258100604913
"CLEWSity","IMPDSL001","CO2EQ",2053,0.447850440866598
"CLEWSity","IMPDSL001","CO2EQ",2054,0.458095676984852
"CLEWSity","IMPDSL001","CO2EQ",2055,0.608897566439545
"CLEWSity","IMPDSL001","N2O",2020,6.74066192271838e-06
"CLEWSity","IMPDSL001","N2O",2021,1.04854652305517e-05
"CLEWSity","IMPDSL001","N2O",2022,1.51052309986527e-05
"CLEWSity","IMPDSL001","N2O",2023,1.92405043742309e-05
"CLEWSity","IMPDSL001","N2O",2024,2.32429465250118e-05
"CLEWSity","IMPDSL001","N2O",2025,2.45289578994118e-05
"CLEWSity","IMPDSL001","N2O",2026,1.69030934052402e-05
"CLEWSity","IMPDSL001","N2O",2027,1.40677905165788e-05
"CLEWSity","IMPDSL001","N2O",2028,1.67401954583438e-05
"CLEWSity","IMPDSL001","N2O",2029,1.65371505355117e-05
"CLEWSity","IMPDSL001","N2O",2030,2.2804438229705e-05
"CLEWSity","IMPDSL001","N2O",2031,1.73960478497102e-05
"CLEWSity","IMPDSL001","N2O",2032,1.33314170917197e-05
"CLEWSity","IMPDSL001","N2O",2033,8.00220387315182e-06
"CLEWSity","IMPDSL001","N2O",2034,4.29823170187015e-06
"CLEWSity","IMPDSL001","N2O",2035,4.34318139334074e-06
"CLEWSity","IMPDSL001","N2O",2036,4.37772548199361e-06
"CLEWSity","IMPDSL001","N2O",2037,4.39608108121557e-06
"CLEWSity","IMPDSL001","N2O",2038,4.45062632613904e-06
"CLEWSity","IMPDSL001","N2O",2039,4.62939220367578e-06
"CLEWSity","IMPDSL001","N2O",2040,9.29252739257713e-06
"CLEWSity","IMPDSL001","N2O",2041,6.97089485818736e-06
"CLEWSity","IMPDSL001","N2O",2042,4.70467350117647e-06
"CLEWSity","IMPDSL001","N2O",2043,4.80098692705882e-06
"CLEWSity","IMPDSL001","N2O",2044,4.89263443764706e-06
"CLEWSity","IMPDSL001","N2O",2045,4.9476876223013e-06
"CLEWSity","IMPDSL001","N2O",2046,5.15379705411765e-06
"CLEWSity","IMPDSL001","N2O",2047,5.26135856e-06
"CLEWSity","IMPDSL001","N2O",2048,5.36892006588235e-06
"CLEWSity","IMPDSL001","N2O",2049,5.49139461647059e-06
"CLEWSity","IMPDSL001","N2O",2050,5.60442964235294e-06
"CLEWSity","IMPDSL001","N2O",2051,5.74224152941176e-06
"CLEWSity","IMPDSL001","N2O",2052,5.88163109647059e-06
"CLEWSity","IMPDSL001","N2O",2053,6.02411041882353e-06
"CLEWSity","IMPDSL001","N2O",2054,6.16192078588236e-06
"CLEWSity","IMPDSL001","N2O",2055,8.19038196520917e-06
"CLEWSity","IMPGSL001","CH4",2020,5.17938122171946e-06
"CLEWSity","IMPGSL001","CH4",2021,5.22578984092309e-06
"CLEWSity","IMPGSL001","CH4",2022,5.28158278968722e-06
"CLEWSity","IMPGSL001","CH4",2023,5.44688523270717e-06
"CLEWSity","IMPGSL001","CH4",2024,5.45543837622451e-06
"CLEWSity","IMPGSL001","CH4",2025,5.44517834911765e-06
"CLEWSity","IMPGSL001","CH4",2026,5.56439385352941e-06
"CLEWSity","IMPGSL001","CH4",2027,5.68587291088235e-06
"CLEWSity","IMPGSL001","CH4",2028,5.7559363932353e-06
"CLEWSity","IMPGSL001","CH4",2029,5.83062698955882e-06
"CLEWSity","IMPGSL001","CH4",2030,5.90068332794118e-06
"CLEWSity","IMPGSL001","CH4",2031,5.99875655090498e-06
"CLEWSity","IMPGSL001","CH4",2032,6.09219218195701e-06
"CLEWSity","IMPGSL001","CH4",2033,6.19262896595023e-06
"CLEWSity","IMPGSL001","CH4",2034,6.28108262858223e-06
"CLEWSity","IMPGSL001","CH4",2035,6.36080754078811e-06
"CLEWSity","IMPGSL001","CH4",2036,6.42971469228594e-06
"CLEWSity","IMPGSL001","CH4",2037,6.47788359502493e-06
"CLEWSity","IMPGSL001","CH4",2038,6.57187732423349e-06
"CLEWSity","IMPGSL001","CH4",2039,6.82145876923423e-06
"CLEWSity","IMPGSL001","CH4",2040,6.76683101911764e-06
"CLEWSity","IMPGSL001","CH4",2041,6.87902114575792e-06
"CLEWSity","IMPGSL001","CH4",2042,7.0002903767647e-06
"CLEWSity","IMPGSL001","CH4",2043,7.14792514058824e-06
"CLEWSity","IMPGSL001","CH4",2044,7.28856065647059e-06
"CLEWSity","IMPGSL001","CH4",2045,7.3840947890181e-06
"CLEWSity","IMPGSL001","CH4",2046,7.66857383117647e-06
"CLEWSity","IMPGSL001","CH4",2047,7.82991609e-06
"CLEWSity","IMPGSL001","CH4",2048,7.99125834882353e-06
"CLEWSity","IMPGSL001","CH4",2049,8.17091867470588e-06
"CLEWSity","IMPGSL001","CH4",2050,8.33912083852941e-06
"CLEWSity","IMPGSL001","CH4",2051,8.54415041911765e-06
"CLEWSity","IMPGSL001","CH4",2052,8.75154689470588e-06
"CLEWSity","IMPGSL001","CH4",2053,8.96357762823529e-06
"CLEWSity","IMPGSL001","CH4",2054,9.16860530382354e-06
"CLEWSity","IMPGSL001","CH4",2055,9.38063603735294e-06
"CLEWSity","IMPGSL001","CO2",2020,0.119643706221719
"CLEWSity","IMPGSL001","CO2",2021,0.120715745325323
"CLEWSity","IMPGSL001","CO2",2022,0.122004562441775
"CLEWSity","IMPGSL001","CO2",2023,0.125823048875536
"CLEWSity","IMPGSL001","CO2",2024,0.126020626490786
"CLEWSity","IMPGSL001","CO2",2025,0.125783619864618
"CLEWSity","IMPGSL001","CO2",2026,0.128537498016529
"CLEWSity","IMPGSL001","CO2",2027,0.131343664241382
"CLEWSity","IMPGSL001","CO2",2028,0.132962130683735
"CLEWSity","IMPGSL001","CO2",2029,0.134687483458809
"CLEWSity","IMPGSL001","CO2",2030,0.136305784875441
"CLEWSity","IMPGSL001","CO2",2031,0.138571276325905
"CLEWSity","IMPGSL001","CO2",2032,0.140729639403207
"CLEWSity","IMPGSL001","CO2",2033,0.14304972911345
"CLEWSity","IMPGSL001","CO2",2034,0.14509300872025
"CLEWSity","IMPGSL001","CO2",2035,0.146934654192205
"CLEWSity","IMPGSL001","CO2",2036,0.148526409391805
"CLEWSity","IMPGSL001","CO2",2037,0.149639111045076
"CLEWSity","IMPGSL001","CO2",2038,0.151810366189794
"CLEWSity","IMPGSL001","CO2",2039,0.157575697569311
"CLEWSity","IMPGSL001","CO2",2040,0.156313796541618
"CLEWSity","IMPGSL001","CO2",2041,0.158905388467008
"CLEWSity","IMPGSL001","CO2",2042,0.161706707703265
"CLEWSity","IMPGSL001","CO2",2043,0.165117070747588
"CLEWSity","IMPGSL001","CO2",2044,0.168365751164471
"CLEWSity","IMPGSL001","CO2",2045,0.170572589626318
"CLEWSity","IMPGSL001","CO2",2046,0.177144055500176
"CLEWSity","IMPGSL001","CO2",2047,0.180871061679
"CLEWSity","IMPGSL001","CO2",2048,0.184598067857823
"CLEWSity","IMPGSL001","CO2",2049,0.188748221385706
"CLEWSity","IMPGSL001","CO2",2050,0.192633691370029
"CLEWSity","IMPGSL001","CO2",2051,0.197369874681618
"CLEWSity","IMPGSL001","CO2",2052,0.202160733267706
"CLEWSity","IMPGSL001","CO2",2053,0.207058643212235
"CLEWSity","IMPGSL001","CO2",2054,0.211794782518324
"CLEWSity","IMPGSL001","CO2",2055,0.216692692462853
"CLEWSity","IMPGSL001","CO2EQ",2020,0.120063236100679
"CLEWSity","IMPGSL001","CO2EQ",2021,0.121139034302438
"CLEWSity","IMPGSL001","CO2EQ",2022,0.122432370647739
"CLEWSity","IMPGSL001","CO2EQ",2023,0.126264246579385
"CLEWSity","IMPGSL001","CO2EQ",2024,0.12646251699926
"CLEWSity","IMPGSL001","CO2EQ",2025,0.126224679310896
"CLEWSity","IMPGSL001","CO2EQ",2026,0.128988213918665
"CLEWSity","IMPGSL001","CO2EQ",2027,0.131804219947164
"CLEWSity","IMPGSL001","CO2EQ",2028,0.133428361531587
"CLEWSity","IMPGSL001","CO2EQ",2029,0.135159764244963
"CLEWSity","IMPGSL001","CO2EQ",2030,0.136783740225004
"CLEWSity","IMPGSL001","CO2EQ",2031,0.139057175606528
