REGION,EMISSION,YEAR,VALUE
"CLEWSity","N2O",2021,9.13329519977866e-05
"CLEWSity","N2O",2022,0.000101183191681458
"CLEWSity","N2O",2023,0.000106498172512953
"CLEWSity","N2O",2024,0.000118556480031091
"CLEWSity","N2O",2025,0.000134534943014221
"CLEWSity","N2O",2026,0.000129039280459502
"CLEWSity","N2O",2027,0.000140560934649092
"CLEWSity","N2O",2028,0.000144613857820758
"CLEWSity","N2O",2029,0.000145323944133859
"CLEWSity","N2O",2030,0.000152250137588049
"CLEWSity","N2O",2031,0.000148198406559251
"CLEWSity","N2O",2032,0.000145624571492327
"CLEWSity","N2O",2033,0.000141680679146013
"CLEWSity","N2O",2034,0.00013947932020932
"CLEWSity","N2O",2035,0.000139354276272859
"CLEWSity","N2O",2036,0.000137427966273523
"CLEWSity","N2O",2037,0.000133435630520523
"CLEWSity","N2O",2038,0.000132985779983669
"CLEWSity","N2O",2039,0.000126065463792844
"CLEWSity","N2O",2040,0.000161841487528942
"CLEWSity","N2O",2041,0.000161302973640942
"CLEWSity","N2O",2042,0.000160834624886767
"CLEWSity","N2O",2043,0.000160951799053068
"CLEWSity","N2O",2044,0.000204631744908311
"CLEWSity","N2O",2045,0.000237598850992279
"CLEWSity","N2O",2046,0.000260582947316207
"CLEWSity","N2O",2047,0.00028841533059
"CLEWSity","N2O",2048,0.000294000576848823
"CLEWSity","N2O",2049,0.000299711034174706
"CLEWSity","N2O",2050,0.000305392136588529
"CLEWSity","N2O",2051,0.000312130675669118
"CLEWSity","N2O",2052,0.000319017405394706
"CLEWSity","N2O",2053,0.000325895969628235
"CLEWSity","N2O",2054,0.000332728746553823
"CLEWSity","N2O",2055,0.000341581260644327
